postcodes,district,county,district_county,total,domestic,not_domestic,industry,agriculture
4820,Braga,Celorico de Basto,Braga_Celorico de Basto,0.0016399576583552963,0.0014710969178823525,1.224426338407338e-4,3.83842035612507e-5,8.03390307095945e-6
4740,Braga,Esposende,Braga_Esposende,0.00383574238843475,0.003324399335566461,4.101753845673185e-4,6.367612063649341e-5,3.7491547664477425e-5
4820,Braga,Fafe,Braga_Fafe,0.004287575048184822,0.003766859108400413,3.987196338920615e-4,1.0131644428376638e-4,2.0679861608580804e-5
4824,Braga,Fafe,Braga_Fafe,0.004287575048184822,0.003766859108400413,3.987196338920615e-4,1.0131644428376638e-4,2.0679861608580804e-5
4810,Braga,Guimarães,Braga_Guimarães,0.011988071141699454,0.010296190665348511,0.001332437701916904,3.097515961803254e-4,4.9542402270916604e-5
4805,Braga,Guimarães,Braga_Guimarães,0.011988071141699454,0.010296190665348511,0.001332437701916904,3.097515961803254e-4,4.9542402270916604e-5
4765,Braga,Guimarães,Braga_Guimarães,0.011988071141699454,0.010296190665348511,0.001332437701916904,3.097515961803254e-4,4.9542402270916604e-5
4800,Braga,Guimarães,Braga_Guimarães,0.011988071141699454,0.010296190665348511,0.001332437701916904,3.097515961803254e-4,4.9542402270916604e-5
4804,Braga,Guimarães,Braga_Guimarães,0.011988071141699454,0.010296190665348511,0.001332437701916904,3.097515961803254e-4,4.9542402270916604e-5
4809,Braga,Guimarães,Braga_Guimarães,0.011988071141699454,0.010296190665348511,0.001332437701916904,3.097515961803254e-4,4.9542402270916604e-5
4815,Braga,Guimarães,Braga_Guimarães,0.011988071141699454,0.010296190665348511,0.001332437701916904,3.097515961803254e-4,4.9542402270916604e-5
4835,Braga,Guimarães,Braga_Guimarães,0.011988071141699454,0.010296190665348511,0.001332437701916904,3.097515961803254e-4,4.9542402270916604e-5
4815,Braga,Vizela,Braga_Vizela,0.0016591497601359218,0.0014501195043081804,1.617194932987578e-4,4.284748304511706e-5,4.463279483866361e-6
4839,Braga,Guimarães,Braga_Guimarães,0.011988071141699454,0.010296190665348511,0.001332437701916904,3.097515961803254e-4,4.9542402270916604e-5
4814,Braga,Guimarães,Braga_Guimarães,0.011988071141699454,0.010296190665348511,0.001332437701916904,3.097515961803254e-4,4.9542402270916604e-5
4830,Braga,Póvoa de Lanhoso,Braga_Póvoa de Lanhoso,0.002029453181314034,0.0018100086066906048,1.6216582124714443e-4,3.8830531509637334e-5,1.8448221866647623e-5
4840,Braga,Terras de Bouro,Braga_Terras de Bouro,7.782471660034978e-4,6.754429618917759e-4,8.95631416429183e-5,9.819214864505993e-6,3.421847604297543e-6
4845,Braga,Terras de Bouro,Braga_Terras de Bouro,7.782471660034978e-4,6.754429618917759e-4,8.95631416429183e-5,9.819214864505993e-6,3.421847604297543e-6
4850,Braga,Vieira do Minho,Braga_Vieira do Minho,0.001274563844609437,0.0011173076307945456,1.2958388101492e-4,2.0233533660194168e-5,7.438799139777267e-6
4770,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.008823457211655408,0.007511104267415902,0.0010287859210311961,2.139398632599942e-4,6.962715994831523e-5
4760,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.008823457211655408,0.007511104267415902,0.0010287859210311961,2.139398632599942e-4,6.962715994831523e-5
4775,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.008823457211655408,0.007511104267415902,0.0010287859210311961,2.139398632599942e-4,6.962715994831523e-5
4765,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.008823457211655408,0.007511104267415902,0.0010287859210311961,2.139398632599942e-4,6.962715994831523e-5
4764,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.008823457211655408,0.007511104267415902,0.0010287859210311961,2.139398632599942e-4,6.962715994831523e-5
4763,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.008823457211655408,0.007511104267415902,0.0010287859210311961,2.139398632599942e-4,6.962715994831523e-5
4730,Braga,Vila Verde,Braga_Vila Verde,0.0040243903346195015,0.003582525665716732,3.348947372727726e-4,7.379288746659049e-5,3.317704416340661e-5
4620,Braga,Vizela,Braga_Vizela,0.0016591497601359218,0.0014501195043081804,1.617194932987578e-4,4.284748304511706e-5,4.463279483866361e-6
5350,Bragança,Alfândega da Fé,Bragança_Alfândega da Fé,6.198007443262419e-4,5.376764018231009e-4,7.05198158450885e-5,6.992471191390631e-6,4.612055466661906e-6
5300,Bragança,Bragança,Bragança_Bragança,0.004443789830120144,0.0038477932430411896,4.848609279306823e-4,8.435598224507422e-5,2.6779676903198162e-5
5301,Bragança,Bragança,Bragança_Bragança,0.004443789830120144,0.0038477932430411896,4.848609279306823e-4,8.435598224507422e-5,2.6779676903198162e-5
5140,Bragança,Carrazeda de Ansiães,Bragança_Carrazeda de Ansiães,8.292773281023698e-4,7.401605144078381e-4,6.769307217197314e-5,1.056309477848372e-5,1.086064674407481e-5
5180,Bragança,Freixo de Espada à Cinta,Bragança_Freixo de Espada à Cinta,5.25179219268275e-4,4.646273942704881e-4,3.6301339802113066e-5,1.1306974692461446e-5,1.2943510503212445e-5
5340,Bragança,Macedo de Cavaleiros,Bragança_Macedo de Cavaleiros,0.0018666922561357076,0.0016549840326176464,1.6722420466219298e-4,3.0201524507495705e-5,1.4282494348372353e-5
5225,Bragança,Miranda do Douro,Bragança_Miranda do Douro,9.732924794484577e-4,8.734637949926468e-4,7.900004686443458e-5,1.2199630589234719e-5,8.62900700214163e-6
5210,Bragança,Miranda do Douro,Bragança_Miranda do Douro,9.732924794484577e-4,8.734637949926468e-4,7.900004686443458e-5,1.2199630589234719e-5,8.62900700214163e-6
5370,Bragança,Mirandela,Bragança_Mirandela,0.0025681710150167038,0.0022450295803847792,2.5515081049436026e-4,3.719399569888634e-5,3.079662843867789e-5
5385,Bragança,Mirandela,Bragança_Mirandela,0.0025681710150167038,0.0022450295803847792,2.5515081049436026e-4,3.719399569888634e-5,3.079662843867789e-5
5374,Bragança,Mirandela,Bragança_Mirandela,0.0025681710150167038,0.0022450295803847792,2.5515081049436026e-4,3.719399569888634e-5,3.079662843867789e-5
5200,Bragança,Mogadouro,Bragança_Mogadouro,0.0012308237056675468,0.0010600288774182606,1.440151513460879e-4,1.1158198709665901e-5,1.5621478193532262e-5
5350,Bragança,Mogadouro,Bragança_Mogadouro,0.0012308237056675468,0.0010600288774182606,1.440151513460879e-4,1.1158198709665901e-5,1.5621478193532262e-5
5204,Bragança,Mogadouro,Bragança_Mogadouro,0.0012308237056675468,0.0010600288774182606,1.440151513460879e-4,1.1158198709665901e-5,1.5621478193532262e-5
5160,Bragança,Torre de Moncorvo,Bragança_Torre de Moncorvo,0.001076245459542975,9.590099851000853e-4,8.435598224507422e-5,2.112618955696744e-5,1.1753302640848082e-5
5164,Bragança,Torre de Moncorvo,Bragança_Torre de Moncorvo,0.001076245459542975,9.590099851000853e-4,8.435598224507422e-5,2.112618955696744e-5,1.1753302640848082e-5
5360,Bragança,Vila Flor,Bragança_Vila Flor,8.466841180894486e-4,7.407556183390203e-4,7.498309532895485e-5,1.2645958537621355e-5,1.8299445883852076e-5
5230,Bragança,Vimioso,Bragança_Vimioso,7.355484589411762e-4,6.735088741154338e-4,5.1030162098872056e-5,6.099815294617359e-6,4.909607432252996e-6
5335,Bragança,Vinhais,Bragança_Vinhais,0.0011833641671557676,0.001050060886570959,1.0518461983645056e-4,2.0531085625785258e-5,7.587575122572813e-6
5320,Bragança,Vinhais,Bragança_Vinhais,0.0011833641671557676,0.001050060886570959,1.0518461983645056e-4,2.0531085625785258e-5,7.587575122572813e-6
6250,Castelo Branco,Belmonte,Castelo Branco_Belmonte,7.621793598615788e-4,6.746990819777982e-4,6.322979268810678e-5,1.1009422726870356e-5,1.3241062468803536e-5
6005,Castelo Branco,Castelo Branco,Castelo Branco_Castelo Branco,0.006491393681335235,0.005681903558944672,5.925747394746571e-4,1.0458951590526839e-4,1.1232586701063674e-4
6000,Castelo Branco,Castelo Branco,Castelo Branco_Castelo Branco,0.006491393681335235,0.005681903558944672,5.925747394746571e-4,1.0458951590526839e-4,1.1232586701063674e-4
6004,Castelo Branco,Castelo Branco,Castelo Branco_Castelo Branco,0.006491393681335235,0.005681903558944672,5.925747394746571e-4,1.0458951590526839e-4,1.1232586701063674e-4
6225,Castelo Branco,Covilhã,Castelo Branco_Covilhã,0.005402055935306252,0.0047920744058445154,4.775709047737006e-4,8.13804625891633e-5,5.1030162098872056e-5
6200,Castelo Branco,Covilhã,Castelo Branco_Covilhã,0.005402055935306252,0.0047920744058445154,4.775709047737006e-4,8.13804625891633e-5,5.1030162098872056e-5
6215,Castelo Branco,Covilhã,Castelo Branco_Covilhã,0.005402055935306252,0.0047920744058445154,4.775709047737006e-4,8.13804625891633e-5,5.1030162098872056e-5
6201,Castelo Branco,Covilhã,Castelo Branco_Covilhã,0.005402055935306252,0.0047920744058445154,4.775709047737006e-4,8.13804625891633e-5,5.1030162098872056e-5
6230,Castelo Branco,Covilhã,Castelo Branco_Covilhã,0.005402055935306252,0.0047920744058445154,4.775709047737006e-4,8.13804625891633e-5,5.1030162098872056e-5
6230,Castelo Branco,Fundão,Castelo Branco_Fundão,0.003586840169217803,0.0031161129596526975,3.432261923093231e-4,4.716198654618787e-5,8.033903070959449e-5
6185,Castelo Branco,Fundão,Castelo Branco_Fundão,0.003586840169217803,0.0031161129596526975,3.432261923093231e-4,4.716198654618787e-5,8.033903070959449e-5
6005,Castelo Branco,Fundão,Castelo Branco_Fundão,0.003586840169217803,0.0031161129596526975,3.432261923093231e-4,4.716198654618787e-5,8.033903070959449e-5
6060,Castelo Branco,Idanha-a-Nova,Castelo Branco_Idanha-a-Nova,0.0016051440783811388,0.001428398210820031,1.2809612118696456e-4,1.4133718365576809e-5,3.451602800856652e-5
6160,Castelo Branco,Oleiros,Castelo Branco_Oleiros,8.395428709152624e-4,7.179928929713018e-4,9.804337266226438e-5,1.1604526658052538e-5,1.1902078623643627e-5
6185,Castelo Branco,Oleiros,Castelo Branco_Oleiros,8.395428709152624e-4,7.179928929713018e-4,9.804337266226438e-5,1.1604526658052538e-5,1.1902078623643627e-5
6090,Castelo Branco,Penamacor,Castelo Branco_Penamacor,9.527613938226724e-4,8.495108617625639e-4,7.245390362143059e-5,1.2348406572030264e-5,1.8448221866647623e-5
6320,Castelo Branco,Penamacor,Castelo Branco_Penamacor,9.527613938226724e-4,8.495108617625639e-4,7.245390362143059e-5,1.2348406572030264e-5,1.8448221866647623e-5
6150,Castelo Branco,Proença-a-Nova,Castelo Branco_Proença-a-Nova,0.0011022812565321955,9.554393615129923e-4,1.0622605171601937e-4,1.725801400428326e-5,2.335782929890062e-5
6100,Castelo Branco,Sertã,Castelo Branco_Sertã,0.0020339164607979005,0.001725503848462735,2.1661783095031404e-4,2.3506605281696165e-5,6.828817610315531e-5
6110,Castelo Branco,Vila de Rei,Castelo Branco_Vila de Rei,4.924485030532551e-4,4.350209736941746e-4,4.716198654618787e-5,3.5706235870930884e-6,6.6949192257995405e-6
6030,Castelo Branco,Vila Velha de Ródão,Castelo Branco_Vila Velha de Ródão,5.291961708037548e-4,4.641810663221015e-4,4.3293810993503697e-5,9.075334950528267e-6,1.2645958537621355e-5
3305,Coimbra,Arganil,Coimbra_Arganil,0.00165052075313378,0.0014841892043683605,1.3538614434394628e-4,1.9489653746216442e-5,1.1455750675256993e-5
3300,Coimbra,Arganil,Coimbra_Arganil,0.00165052075313378,0.0014841892043683605,1.3538614434394628e-4,1.9489653746216442e-5,1.1455750675256993e-5
3060,Coimbra,Cantanhede,Coimbra_Cantanhede,0.0035990397998070375,0.0031595555466289965,2.9546910183195305e-4,6.23371367913335e-5,8.16780145547544e-5
3064,Coimbra,Cantanhede,Coimbra_Cantanhede,0.0035990397998070375,0.0031595555466289965,2.9546910183195305e-4,6.23371367913335e-5,8.16780145547544e-5
3040,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3045,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3025,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3020,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3030,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3044,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3004,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3000,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3034,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3049,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3020,Aveiro,Mealhada,Aveiro_Mealhada,0.0017101799222347938,0.0014847843082995426,1.8611875447722723e-4,2.4548037161264984e-5,1.472882229675899e-5
3048,Coimbra,Coimbra,Coimbra_Coimbra,0.013993273837817814,0.012008453451342443,0.001721933224875642,1.859699784944317e-4,7.632207917411477e-5
3150,Coimbra,Condeixa-a-Nova,Coimbra_Condeixa-a-Nova,0.0013822776561534119,0.0012132681396976723,1.4832965484715873e-4,1.3984942382781262e-5,6.6949192257995405e-6
3154,Coimbra,Condeixa-a-Nova,Coimbra_Condeixa-a-Nova,0.0013822776561534119,0.0012132681396976723,1.4832965484715873e-4,1.3984942382781262e-5,6.6949192257995405e-6
3090,Coimbra,Figueira da Foz,Coimbra_Figueira da Foz,0.007387768977678395,0.006509693127219086,6.830305370143487e-4,1.0429196393967729e-4,9.060457352248711e-5
3080,Coimbra,Figueira da Foz,Coimbra_Figueira da Foz,0.007387768977678395,0.006509693127219086,6.830305370143487e-4,1.0429196393967729e-4,9.060457352248711e-5
3094,Coimbra,Figueira da Foz,Coimbra_Figueira da Foz,0.007387768977678395,0.006509693127219086,6.830305370143487e-4,1.0429196393967729e-4,9.060457352248711e-5
3084,Coimbra,Figueira da Foz,Coimbra_Figueira da Foz,0.007387768977678395,0.006509693127219086,6.830305370143487e-4,1.0429196393967729e-4,9.060457352248711e-5
3330,Coimbra,Góis,Coimbra_Góis,7.413507222702025e-4,6.583337238702881e-4,7.364411148379495e-5,5.504711363435178e-6,3.868175552684179e-6
3334,Coimbra,Góis,Coimbra_Góis,7.413507222702025e-4,6.583337238702881e-4,7.364411148379495e-5,5.504711363435178e-6,3.868175552684179e-6
3200,Coimbra,Lousã,Coimbra_Lousã,0.0017246111925659617,0.001517366248531767,1.6409990902348652e-4,2.4696813144060527e-5,1.8448221866647623e-5
3070,Coimbra,Mira,Coimbra_Mira,0.0014766016292457875,0.0013184527595341228,1.135160748730011e-4,2.1274965539762984e-5,2.335782929890062e-5
3074,Coimbra,Mira,Coimbra_Mira,0.0014766016292457875,0.0013184527595341228,1.135160748730011e-4,2.1274965539762984e-5,2.335782929890062e-5
3220,Coimbra,Miranda do Corvo,Coimbra_Miranda do Corvo,0.0011525675387170898,0.0010097425952333664,1.1202831504504565e-4,1.3836166399985717e-5,1.696046203869217e-5
3140,Coimbra,Montemor-o-Velho,Coimbra_Montemor-o-Velho,0.002113362835610722,0.001816108421985222,2.0664984010301249e-4,2.276272536771844e-5,6.784184815476868e-5
3144,Coimbra,Montemor-o-Velho,Coimbra_Montemor-o-Velho,0.002113362835610722,0.001816108421985222,2.0664984010301249e-4,2.276272536771844e-5,6.784184815476868e-5
3400,Coimbra,Oliveira do Hospital,Coimbra_Oliveira do Hospital,0.0021873044990601076,0.0019037374758517983,2.1036923967290112e-4,4.225237911393488e-5,3.094540442147343e-5
3405,Coimbra,Oliveira do Hospital,Coimbra_Oliveira do Hospital,0.0021873044990601076,0.0019037374758517983,2.1036923967290112e-4,4.225237911393488e-5,3.094540442147343e-5
3404,Coimbra,Oliveira do Hospital,Coimbra_Oliveira do Hospital,0.0021873044990601076,0.0019037374758517983,2.1036923967290112e-4,4.225237911393488e-5,3.094540442147343e-5
3320,Coimbra,Pampilhosa da Serra,Coimbra_Pampilhosa da Serra,7.9386864419703e-4,7.001397750358364e-4,8.033903070959449e-5,7.438799139777267e-6,5.951039311821814e-6
3360,Coimbra,Penacova,Coimbra_Penacova,0.0012995582097190886,0.001169528000755782,1.0935034735472584e-4,1.60678061419189e-5,4.612055466661906e-6
3230,Coimbra,Penela,Coimbra_Penela,6.029890582703453e-4,5.272620830274128e-4,6.293224072251568e-5,8.926558967732722e-6,3.868175552684179e-6
3234,Coimbra,Penela,Coimbra_Penela,6.029890582703453e-4,5.272620830274128e-4,6.293224072251568e-5,8.926558967732722e-6,3.868175552684179e-6
3130,Coimbra,Soure,Coimbra_Soure,0.0017525810773315242,0.0015561967800414044,1.5621478193532262e-4,2.142374152255853e-5,1.859699784944317e-5
3420,Coimbra,Tábua,Coimbra_Tábua,0.0013854019517921183,0.0012077634283342372,1.3151796879126208e-4,1.5472702210736716e-5,3.0647852455882345e-5
3350,Coimbra,Vila Nova de Poiares,Coimbra_Vila Nova de Poiares,7.339119231304253e-4,6.436049015735291e-4,7.751228703647912e-5,9.521662898914903e-6,3.273071621501998e-6
7250,Évora,Alandroal,Évora_Alandroal,6.128082731348513e-4,5.345521061843945e-4,5.549344158273842e-5,9.819214864505993e-6,1.2943510503212445e-5
7154,Évora,Borba,Évora_Borba,6.373563102961163e-4,5.412470254101939e-4,7.230512763863505e-5,1.1158198709665901e-5,1.2645958537621355e-5
7200,Évora,Alandroal,Évora_Alandroal,6.128082731348513e-4,5.345521061843945e-4,5.549344158273842e-5,9.819214864505993e-6,1.2943510503212445e-5
7040,Évora,Arraiolos,Évora_Arraiolos,7.243902602315103e-4,6.36761206364934e-4,5.817140927305823e-5,1.1009422726870356e-5,1.8448221866647623e-5
7150,Évora,Borba,Évora_Borba,6.373563102961163e-4,5.412470254101939e-4,7.230512763863505e-5,1.1158198709665901e-5,1.2645958537621355e-5
7100,Évora,Estremoz,Évora_Estremoz,0.0013978991343469441,0.0011458726194912903,1.9534286541055104e-4,2.0233533660194168e-5,3.645011578490861e-5
7005,Évora,Évora,Évora_Évora,0.0049244850305325515,0.0042137821607182305,5.668364944510278e-4,7.989270276120786e-5,6.39736726020845e-5
7000,Évora,Évora,Évora_Évora,0.0049244850305325515,0.0042137821607182305,5.668364944510278e-4,7.989270276120786e-5,6.39736726020845e-5
7004,Évora,Évora,Évora_Évora,0.0049244850305325515,0.0042137821607182305,5.668364944510278e-4,7.989270276120786e-5,6.39736726020845e-5
7009,Évora,Évora,Évora_Évora,0.0049244850305325515,0.0042137821607182305,5.668364944510278e-4,7.989270276120786e-5,6.39736726020845e-5
7200,Évora,Évora,Évora_Évora,0.0049244850305325515,0.0042137821607182305,5.668364944510278e-4,7.989270276120786e-5,6.39736726020845e-5
7050,Évora,Montemor-o-Novo,Évora_Montemor-o-Novo,0.001603805094535979,0.0013415130368674324,1.8849917020195595e-4,3.1838060318246704e-5,4.195482714834379e-5
7490,Évora,Mora,Évora_Mora,5.394617136166474e-4,4.760831449457451e-4,4.969117825371215e-5,4.314503501070815e-6,9.372886916119356e-6
7240,Évora,Mourão,Évora_Mourão,2.9249358217604214e-4,2.5083630699328945e-4,3.228438826663334e-5,4.314503501070815e-6,5.058383415048542e-6
7244,Évora,Mourão,Évora_Mourão,2.9249358217604214e-4,2.5083630699328945e-4,3.228438826663334e-5,4.314503501070815e-6,5.058383415048542e-6
7220,Évora,Portel,Évora_Portel,6.21734832102584e-4,5.632658708639346e-4,3.9871963389206156e-5,1.0265542812892629e-5,8.331455036550539e-6
7200,Évora,Redondo,Évora_Redondo,6.672602828380209e-4,5.857310442660621e-4,5.623732149671614e-5,1.2199630589234719e-5,1.3092286486007991e-5
7170,Évora,Redondo,Évora_Redondo,6.672602828380209e-4,5.857310442660621e-4,5.623732149671614e-5,1.2199630589234719e-5,1.3092286486007991e-5
7200,Évora,Reguengos de Monsaraz,Évora_Reguengos de Monsaraz,0.0010637482769881492,9.203282295732435e-4,1.1321852290741001e-4,1.6811686055896624e-5,1.3389838451599081e-5
2965,Évora,Vendas Novas,Évora_Vendas Novas,0.0010454488311042972,9.154186221409905e-4,9.848970061065102e-5,1.8001893918260987e-5,1.3538614434394627e-5
7080,Évora,Vendas Novas,Évora_Vendas Novas,0.0010454488311042972,9.154186221409905e-4,9.848970061065102e-5,1.8001893918260987e-5,1.3538614434394627e-5
7090,Évora,Viana do Alentejo,Évora_Viana do Alentejo,5.583562634316817e-4,4.899193113457308e-4,4.49303468042547e-5,8.926558967732722e-6,1.4580046313963445e-5
7160,Évora,Vila Viçosa,Évora_Vila Viçosa,7.401605144078381e-4,6.309589430359079e-4,8.108291062357221e-5,1.5770254176327805e-5,1.2348406572030264e-5
8200,Faro,Albufeira,Faro_Albufeira,0.007931693970778909,0.006383084765860077,0.0013938821828114645,9.640683685151339e-5,5.832018525585378e-5
8201,Faro,Albufeira,Faro_Albufeira,0.007931693970778909,0.006383084765860077,0.0013938821828114645,9.640683685151339e-5,5.832018525585378e-5
8203,Faro,Albufeira,Faro_Albufeira,0.007931693970778909,0.006383084765860077,0.0013938821828114645,9.640683685151339e-5,5.832018525585378e-5
8970,Faro,Alcoutim,Faro_Alcoutim,5.518101201886777e-4,4.6150309863178166e-4,7.54294232773415e-5,6.248591277412905e-6,8.62900700214163e-6
8670,Faro,Aljezur,Faro_Aljezur,9.62729384669974e-4,8.29872432033552e-4,1.1098688316547684e-4,1.4282494348372353e-5,7.587575122572813e-6
8950,Faro,Castro Marim,Faro_Castro Marim,0.0013813850002566386,0.0012154997794396054,1.3032776092889773e-4,2.2316397419331803e-5,1.3241062468803536e-5
8954,Faro,Castro Marim,Faro_Castro Marim,0.0013813850002566386,0.0012154997794396054,1.3032776092889773e-4,2.2316397419331803e-5,1.3241062468803536e-5
8009,Faro,Faro,Faro_Faro,0.006780316639924184,0.005761647485723085,8.475767739862219e-4,9.982868445581092e-5,7.126369575906622e-5
8005,Faro,Faro,Faro_Faro,0.006780316639924184,0.005761647485723085,8.475767739862219e-4,9.982868445581092e-5,7.126369575906622e-5
8000,Faro,Faro,Faro_Faro,0.006780316639924184,0.005761647485723085,8.475767739862219e-4,9.982868445581092e-5,7.126369575906622e-5
8004,Faro,Faro,Faro_Faro,0.006780316639924184,0.005761647485723085,8.475767739862219e-4,9.982868445581092e-5,7.126369575906622e-5
8400,Faro,Lagoa,Faro_Lagoa ,0.0035984446958758553,0.0029985799332442166,5.293449467865504e-4,5.058383415048542e-5,1.9935981694603078e-5
8401,Faro,Lagoa,Faro_Lagoa ,0.0035984446958758553,0.0029985799332442166,5.293449467865504e-4,5.058383415048542e-5,1.9935981694603078e-5
8600,Faro,Lagos,Faro_Lagos,0.005108967249199028,0.004259456387436463,7.54889336704597e-4,6.918083199992859e-5,2.5440693058038253e-5
8601,Faro,Lagos,Faro_Lagos,0.005108967249199028,0.004259456387436463,7.54889336704597e-4,6.918083199992859e-5,2.5440693058038253e-5
8604,Faro,Lagos,Faro_Lagos,0.005108967249199028,0.004259456387436463,7.54889336704597e-4,6.918083199992859e-5,2.5440693058038253e-5
8135,Faro,Loulé,Faro_Loulé,0.011437153677407549,0.009499197725512776,0.0016621252797918327,1.7272891602562816e-4,1.0310175607731293e-4
8100,Faro,Loulé,Faro_Loulé,0.011437153677407549,0.009499197725512776,0.0016621252797918327,1.7272891602562816e-4,1.0310175607731293e-4
8136,Faro,Loulé,Faro_Loulé,0.011437153677407549,0.009499197725512776,0.0016621252797918327,1.7272891602562816e-4,1.0310175607731293e-4
8104,Faro,Loulé,Faro_Loulé,0.011437153677407549,0.009499197725512776,0.0016621252797918327,1.7272891602562816e-4,1.0310175607731293e-4
8125,Faro,Loulé,Faro_Loulé,0.011437153677407549,0.009499197725512776,0.0016621252797918327,1.7272891602562816e-4,1.0310175607731293e-4
8550,Faro,Monchique,Faro_Monchique,6.784184815476868e-4,5.849871643520843e-4,7.587575122572812e-5,7.587575122572813e-6,9.967990847301539e-6
8700,Faro,Olhão,Faro_Olhão,0.004492290800511492,0.0039309590174238995,4.3189667805546814e-4,5.9956721066604774e-5,6.947838396551967e-5
8500,Faro,Portimão,Faro_Portimão,0.008385758270270913,0.00715850518819046,0.0010817501709064101,1.151526106837521e-4,3.0350300490291252e-5
8501,Faro,Portimão,Faro_Portimão,0.008385758270270913,0.00715850518819046,0.0010817501709064101,1.151526106837521e-4,3.0350300490291252e-5
8150,Faro,São Brás de Alportel,Faro_São Brás de Alportel,0.0011659573771686889,0.001017330170355939,1.2735224127298682e-4,1.2645958537621355e-5,8.62900700214163e-6
8365,Faro,Silves,Faro_Silves,0.00539074896061379,0.00462157712956082,5.729363097456452e-4,9.551418095474012e-5,1.007213403525842e-4
8375,Faro,Silves,Faro_Silves,0.00539074896061379,0.00462157712956082,5.729363097456452e-4,9.551418095474012e-5,1.007213403525842e-4
8300,Faro,Silves,Faro_Silves,0.00539074896061379,0.00462157712956082,5.729363097456452e-4,9.551418095474012e-5,1.007213403525842e-4
8800,Faro,Tavira,Faro_Tavira,0.004375947981965375,0.0036935125488822087,5.580587114660906e-4,6.605653636122214e-5,5.832018525585378e-5
8801,Faro,Tavira,Faro_Tavira,0.004375947981965375,0.0036935125488822087,5.580587114660906e-4,6.605653636122214e-5,5.832018525585378e-5
8804,Faro,Tavira,Faro_Tavira,0.004375947981965375,0.0036935125488822087,5.580587114660906e-4,6.605653636122214e-5,5.832018525585378e-5
8650,Faro,Vila do Bispo,Faro_Vila do Bispo,0.0010140570987344371,8.196068892206593e-4,1.7466300380197025e-4,1.2645958537621355e-5,7.141247174186177e-6
8900,Faro,Vila Real de Santo António,Faro_Vila Real de Santo António,0.0035558947647963295,0.003137090373226869,3.5155764734587364e-4,4.864974637414333e-5,1.859699784944317e-5
3570,Guarda,Aguiar da Beira,Guarda_Aguiar da Beira,7.301925235605366e-4,6.20098296291833e-4,8.614129403862076e-5,1.0116766830097084e-5,1.3836166399985717e-5
6355,Guarda,Almeida,Guarda_Almeida,0.0010402416717064532,9.295523405065673e-4,8.480231019346085e-5,1.5175150245145626e-5,1.0711870761279265e-5
6350,Guarda,Almeida,Guarda_Almeida,0.0010402416717064532,9.295523405065673e-4,8.480231019346085e-5,1.5175150245145626e-5,1.0711870761279265e-5
6360,Guarda,Celorico da Beira,Guarda_Celorico da Beira,9.31932756231296e-4,8.248140486185034e-4,8.777782984937175e-5,1.1306974692461446e-5,8.03390307095945e-6
6440,Guarda,Figueira de Castelo Rodrigo,Guarda_Figueira de Castelo Rodrigo,8.00414787440034e-4,6.9567649555197e-4,7.617330319131922e-5,1.2645958537621355e-5,1.5919030159123352e-5
6370,Guarda,Fornos de Algodres,Guarda_Fornos de Algodres,6.114692892896914e-4,5.339570022532122e-4,6.605653636122214e-5,6.39736726020845e-6,5.058383415048542e-6
6290,Guarda,Gouveia,Guarda_Gouveia,0.0016201704526434889,0.0014337541462006705,1.5770254176327808e-4,1.6514134090305535e-5,1.2199630589234719e-5
6294,Guarda,Gouveia,Guarda_Gouveia,0.0016201704526434889,0.0014337541462006705,1.5770254176327808e-4,1.6514134090305535e-5,1.2199630589234719e-5
