postcodes,district,county,district_county,total,agriculture_animal_production_hunting_forestry_and_fishing,extractive_industries,manufacturing_industries,electricity_gas_steam_hot_and_cold_water_and_cold air,water_collection_treatment_and_distribution,construction,wholesale_and_retail_trade,transport_and_storage,accommodation_catering_and_similar,information_and_communication_activity,real_estate_activities,consulting_scientific_technical_and_similar_activities,administrative_activities_and_support_services,education,human_health_and_social_support_activities,artistic_concert_sporting_and_recreational_activities,other_service_activities
2495,Santarém,Ourém,Santarém_Ourém,0.004187847102878128,1.3150076465259447e-4,7.653483657029307e-6,3.1309705869665347e-4,2.2264679729539804e-5,6.9577124154811885e-6,6.046252089053153e-4,9.420742610561529e-4,8.48840914688705e-5,3.5901796063882933e-4,4.80082156668202e-5,1.878582352179921e-4,3.5206024822334814e-4,3.9032766650849465e-4,1.5654852934832673e-4,2.790042678607957e-4,9.114603264280356e-5,2.1081868618908002e-4
2040,Santarém,Rio Maior,Santarém_Rio Maior,0.0017783912933969916,2.0455674501514693e-4,2.7830849661924754e-5,1.2871767968640198e-4,1.0436568623221782e-5,1.3915424830962378e-6,1.3428384961878693e-4,3.5971373188037743e-4,5.287861435765703e-5,1.3150076465259447e-4,2.6439307178828515e-5,5.287861435765703e-5,1.3219653589414257e-4,1.8994554894263645e-4,9.9495287541381e-5,1.0506145747376594e-4,3.061393462811723e-5,9.045026140125545e-5
2120,Santarém,Salvaterra de Magos,Santarém_Salvaterra de Magos,0.0014680773196665308,1.6281047052225982e-4,1.3915424830962378e-6,7.166443787945624e-5,1.5306967314058615e-5,6.957712415481189e-7,1.4054579079272e-4,2.9709432014104673e-4,3.757164704359842e-5,1.0158260126602535e-4,2.1568908487991684e-5,4.244204573443525e-5,1.071487711984103e-4,1.9342440515037704e-4,6.053209801468634e-5,9.879951629983287e-5,2.7135078420376635e-5,8.836294767661109e-5
2125,Santarém,Salvaterra de Magos,Santarém_Salvaterra de Magos,0.0014680773196665308,1.6281047052225982e-4,1.3915424830962378e-6,7.166443787945624e-5,1.5306967314058615e-5,6.957712415481189e-7,1.4054579079272e-4,2.9709432014104673e-4,3.757164704359842e-5,1.0158260126602535e-4,2.1568908487991684e-5,4.244204573443525e-5,1.071487711984103e-4,1.9342440515037704e-4,6.053209801468634e-5,9.879951629983287e-5,2.7135078420376635e-5,8.836294767661109e-5
2124,Santarém,Salvaterra de Magos,Santarém_Salvaterra de Magos,0.0014680773196665308,1.6281047052225982e-4,1.3915424830962378e-6,7.166443787945624e-5,1.5306967314058615e-5,6.957712415481189e-7,1.4054579079272e-4,2.9709432014104673e-4,3.757164704359842e-5,1.0158260126602535e-4,2.1568908487991684e-5,4.244204573443525e-5,1.071487711984103e-4,1.9342440515037704e-4,6.053209801468634e-5,9.879951629983287e-5,2.7135078420376635e-5,8.836294767661109e-5
2005,Santarém,Santarém,Santarém_Santarém,0.004933018102576163,4.105050325133901e-4,3.200547711121347e-5,2.532607319235153e-4,3.339701959430971e-5,5.566169932384951e-6,2.803958103438919e-4,9.142434113942282e-4,1.4193733327581625e-4,3.1935899987058656e-4,9.045026140125545e-5,1.6559355548845229e-4,4.9191026777452e-4,6.547207382967799e-4,2.790042678607957e-4,4.814736991512982e-4,1.3497962086033506e-4,2.4421570578338973e-4
2025,Santarém,Santarém,Santarém_Santarém,0.004933018102576163,4.105050325133901e-4,3.200547711121347e-5,2.532607319235153e-4,3.339701959430971e-5,5.566169932384951e-6,2.803958103438919e-4,9.142434113942282e-4,1.4193733327581625e-4,3.1935899987058656e-4,9.045026140125545e-5,1.6559355548845229e-4,4.9191026777452e-4,6.547207382967799e-4,2.790042678607957e-4,4.814736991512982e-4,1.3497962086033506e-4,2.4421570578338973e-4
2000,Santarém,Santarém,Santarém_Santarém,0.004933018102576163,4.105050325133901e-4,3.200547711121347e-5,2.532607319235153e-4,3.339701959430971e-5,5.566169932384951e-6,2.803958103438919e-4,9.142434113942282e-4,1.4193733327581625e-4,3.1935899987058656e-4,9.045026140125545e-5,1.6559355548845229e-4,4.9191026777452e-4,6.547207382967799e-4,2.790042678607957e-4,4.814736991512982e-4,1.3497962086033506e-4,2.4421570578338973e-4
2004,Santarém,Santarém,Santarém_Santarém,0.004933018102576163,4.105050325133901e-4,3.200547711121347e-5,2.532607319235153e-4,3.339701959430971e-5,5.566169932384951e-6,2.803958103438919e-4,9.142434113942282e-4,1.4193733327581625e-4,3.1935899987058656e-4,9.045026140125545e-5,1.6559355548845229e-4,4.9191026777452e-4,6.547207382967799e-4,2.790042678607957e-4,4.814736991512982e-4,1.3497962086033506e-4,2.4421570578338973e-4
2009,Santarém,Santarém,Santarém_Santarém,0.004933018102576163,4.105050325133901e-4,3.200547711121347e-5,2.532607319235153e-4,3.339701959430971e-5,5.566169932384951e-6,2.803958103438919e-4,9.142434113942282e-4,1.4193733327581625e-4,3.1935899987058656e-4,9.045026140125545e-5,1.6559355548845229e-4,4.9191026777452e-4,6.547207382967799e-4,2.790042678607957e-4,4.814736991512982e-4,1.3497962086033506e-4,2.4421570578338973e-4
2230,Santarém,Sardoal,Santarém_Sardoal,2.797000391023437e-4,3.339701959430971e-5,0,2.2264679729539804e-5,9.740797381673664e-6,0,3.618010456050218e-5,3.9658960768242774e-5,5.566169932384951e-6,2.2264679729539804e-5,2.7830849661924755e-6,6.26194117393307e-6,1.948159476334733e-5,2.7135078420376635e-5,1.182811110631802e-5,2.0873137246443565e-5,9.740797381673664e-6,1.252388234786614e-5
2305,Santarém,Tomar,Santarém_Tomar,0.002899278763531011,1.2454305223711328e-4,2.0873137246443567e-6,1.259345947202095e-4,2.435199345418416e-5,4.1746274492887135e-6,2.588269018559002e-4,5.635747056539763e-4,3.8267418285146535e-5,2.4421570578338973e-4,3.6875875802050296e-5,8.070946401958178e-5,2.769169541361513e-4,3.722376142282436e-4,1.6628932673000042e-4,2.880492940009212e-4,1.0506145747376594e-4,1.8716246397644396e-4
2300,Santarém,Tomar,Santarém_Tomar,0.002899278763531011,1.2454305223711328e-4,2.0873137246443567e-6,1.259345947202095e-4,2.435199345418416e-5,4.1746274492887135e-6,2.588269018559002e-4,5.635747056539763e-4,3.8267418285146535e-5,2.4421570578338973e-4,3.6875875802050296e-5,8.070946401958178e-5,2.769169541361513e-4,3.722376142282436e-4,1.6628932673000042e-4,2.880492940009212e-4,1.0506145747376594e-4,1.8716246397644396e-4
2350,Santarém,Torres Novas,Santarém_Torres Novas,0.0025131257244718056,1.3915424830962376e-4,0,1.0645299995686219e-4,2.991816338656911e-5,9.740797381673664e-6,2.0386097377359883e-4,4.891271828083275e-4,6.053209801468634e-5,1.809005228025109e-4,2.504776469573228e-5,7.236020912100436e-5,2.650888430298333e-4,3.054435750396242e-4,1.7185549666238535e-4,2.3864953585100477e-4,8.140523526112991e-5,1.3358807837723883e-4
2260,Santarém,Vila Nova da Barquinha,Santarém_Vila Nova da Barquinha,4.1955005865351567e-4,1.1132339864769902e-5,0,1.4611196072510495e-5,6.26194117393307e-6,6.957712415481189e-7,2.1568908487991684e-5,8.210100650267803e-5,5.566169932384951e-6,4.6616673183723964e-5,6.26194117393307e-6,1.5306967314058615e-5,3.896318952669466e-5,6.053209801468634e-5,2.7135078420376635e-5,2.8526620903472874e-5,2.1568908487991684e-5,3.2701248352761585e-5
7580,Setúbal,Alcácer do Sal,Setúbal_Alcácer do Sal,0.0012732613720330575,4.39031653416863e-4,6.957712415481189e-7,4.870398690836832e-5,3.4788562077405943e-6,2.0873137246443567e-6,8.349254898577426e-5,1.5306967314058614e-4,1.1132339864769902e-5,1.328923071356907e-4,1.182811110631802e-5,3.757164704359842e-5,7.792637905338932e-5,1.2315150975401705e-4,2.2264679729539804e-5,3.9658960768242774e-5,2.8526620903472874e-5,5.7749013048493864e-5
7595,Setúbal,Alcácer do Sal,Setúbal_Alcácer do Sal,0.0012732613720330575,4.39031653416863e-4,6.957712415481189e-7,4.870398690836832e-5,3.4788562077405943e-6,2.0873137246443567e-6,8.349254898577426e-5,1.5306967314058614e-4,1.1132339864769902e-5,1.328923071356907e-4,1.182811110631802e-5,3.757164704359842e-5,7.792637905338932e-5,1.2315150975401705e-4,2.2264679729539804e-5,3.9658960768242774e-5,2.8526620903472874e-5,5.7749013048493864e-5
2890,Setúbal,Alcochete,Setúbal_Alcochete,0.0014986912542946478,7.444752284564872e-5,0,5.91405555315901e-5,3.4788562077405943e-6,2.0873137246443567e-6,8.279677774422614e-5,2.247341110200424e-4,2.8526620903472874e-5,1.0506145747376594e-4,4.870398690836832e-5,6.748981043016753e-5,1.9481594763347328e-4,2.539565031650634e-4,7.931792153648555e-5,1.294134509279501e-4,6.957712415481188e-5,7.514329408719684e-5
2894,Setúbal,Alcochete,Setúbal_Alcochete,0.0014986912542946478,7.444752284564872e-5,0,5.91405555315901e-5,3.4788562077405943e-6,2.0873137246443567e-6,8.279677774422614e-5,2.247341110200424e-4,2.8526620903472874e-5,1.0506145747376594e-4,4.870398690836832e-5,6.748981043016753e-5,1.9481594763347328e-4,2.539565031650634e-4,7.931792153648555e-5,1.294134509279501e-4,6.957712415481188e-5,7.514329408719684e-5
2800,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2804,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2805,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2809,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2825,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2829,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2820,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2821,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2810,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2814,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2815,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2819,Setúbal,Almada,Setúbal_Almada,0.015739041255059996,2.1360177115527248e-4,2.7830849661924755e-6,3.2631671228606774e-4,4.244204573443525e-5,9.045026140125545e-6,0.001065921542051718,0.0019328525090206742,6.839431304418008e-4,0.0011842026531148982,4.967806664653568e-4,7.242978624515917e-4,0.0016371497313627237,0.0037188972860746953,7.695229931522194e-4,0.0013776270582652754,6.060167513884115e-4,9.476404309885379e-4
2834,Setúbal,Barreiro,Setúbal_Barreiro,0.005249594017480557,6.401095422242694e-5,6.957712415481189e-7,1.2732613720330574e-4,1.4611196072510495e-5,1.3915424830962378e-6,3.3118711097690457e-4,7.409963722487465e-4,1.7115972542083724e-4,3.7502069919443607e-4,1.2454305223711328e-4,1.8229206528560713e-4,4.953891239822606e-4,0.0011654168295930991,2.9431123517485426e-4,5.510508233061101e-4,1.7463858162857784e-4,4.355527972091224e-4
2830,Setúbal,Barreiro,Setúbal_Barreiro,0.005249594017480557,6.401095422242694e-5,6.957712415481189e-7,1.2732613720330574e-4,1.4611196072510495e-5,1.3915424830962378e-6,3.3118711097690457e-4,7.409963722487465e-4,1.7115972542083724e-4,3.7502069919443607e-4,1.2454305223711328e-4,1.8229206528560713e-4,4.953891239822606e-4,0.0011654168295930991,2.9431123517485426e-4,5.510508233061101e-4,1.7463858162857784e-4,4.355527972091224e-4
2835,Setúbal,Barreiro,Setúbal_Barreiro,0.005249594017480557,6.401095422242694e-5,6.957712415481189e-7,1.2732613720330574e-4,1.4611196072510495e-5,1.3915424830962378e-6,3.3118711097690457e-4,7.409963722487465e-4,1.7115972542083724e-4,3.7502069919443607e-4,1.2454305223711328e-4,1.8229206528560713e-4,4.953891239822606e-4,0.0011654168295930991,2.9431123517485426e-4,5.510508233061101e-4,1.7463858162857784e-4,4.355527972091224e-4
2839,Setúbal,Barreiro,Setúbal_Barreiro,0.005249594017480557,6.401095422242694e-5,6.957712415481189e-7,1.2732613720330574e-4,1.4611196072510495e-5,1.3915424830962378e-6,3.3118711097690457e-4,7.409963722487465e-4,1.7115972542083724e-4,3.7502069919443607e-4,1.2454305223711328e-4,1.8229206528560713e-4,4.953891239822606e-4,0.0011654168295930991,2.9431123517485426e-4,5.510508233061101e-4,1.7463858162857784e-4,4.355527972091224e-4
7570,Setúbal,Grândola,Setúbal_Grândola,0.0015383502150628906,3.318828822184527e-4,4.1746274492887135e-6,5.14870718745608e-5,1.1132339864769902e-5,2.0873137246443567e-6,1.1201916988924713e-4,2.289087384693311e-4,2.2264679729539804e-5,1.8577092149334772e-4,9.045026140125545e-6,6.470672546397505e-5,8.140523526112991e-5,1.5933161431451923e-4,3.4092790835857824e-5,5.14870718745608e-5,2.6439307178828515e-5,1.621146992807117e-4
2860,Setúbal,Moita,Setúbal_Moita,0.003798910978852729,8.697140519351485e-5,0,1.3150076465259447e-4,6.9577124154811885e-6,6.957712415481189e-7,3.242293985614234e-4,6.081040651130558e-4,1.2245573851246892e-4,2.8248312406853625e-4,5.844478429004198e-5,1.3080499341104634e-4,2.8944083648401744e-4,8.189227513021359e-4,1.8020475156096277e-4,3.409279083585782e-4,1.259345947202095e-4,2.908323789671137e-4
2835,Setúbal,Moita,Setúbal_Moita,0.003798910978852729,8.697140519351485e-5,0,1.3150076465259447e-4,6.9577124154811885e-6,6.957712415481189e-7,3.242293985614234e-4,6.081040651130558e-4,1.2245573851246892e-4,2.8248312406853625e-4,5.844478429004198e-5,1.3080499341104634e-4,2.8944083648401744e-4,8.189227513021359e-4,1.8020475156096277e-4,3.409279083585782e-4,1.259345947202095e-4,2.908323789671137e-4
2864,Setúbal,Moita,Setúbal_Moita,0.003798910978852729,8.697140519351485e-5,0,1.3150076465259447e-4,6.9577124154811885e-6,6.957712415481189e-7,3.242293985614234e-4,6.081040651130558e-4,1.2245573851246892e-4,2.8248312406853625e-4,5.844478429004198e-5,1.3080499341104634e-4,2.8944083648401744e-4,8.189227513021359e-4,1.8020475156096277e-4,3.409279083585782e-4,1.259345947202095e-4,2.908323789671137e-4
2870,Setúbal,Montijo,Setúbal_Montijo,0.004608788704014739,2.7413386916995885e-4,0,1.4889504569129744e-4,1.6002738555606734e-5,6.9577124154811885e-6,2.6787192799602576e-4,7.034247252051481e-4,1.6489778424690416e-4,2.650888430298333e-4,1.4332887575891249e-4,2.1568908487991684e-4,4.689498168034321e-4,9.038068427710064e-4,2.1081868618908002e-4,3.910234377500428e-4,1.5306967314058614e-4,2.7482964041150695e-4
2985,Setúbal,Montijo,Setúbal_Montijo,0.004608788704014739,2.7413386916995885e-4,0,1.4889504569129744e-4,1.6002738555606734e-5,6.9577124154811885e-6,2.6787192799602576e-4,7.034247252051481e-4,1.6489778424690416e-4,2.650888430298333e-4,1.4332887575891249e-4,2.1568908487991684e-4,4.689498168034321e-4,9.038068427710064e-4,2.1081868618908002e-4,3.910234377500428e-4,1.5306967314058614e-4,2.7482964041150695e-4
2100,Setúbal,Montijo,Setúbal_Montijo,0.004608788704014739,2.7413386916995885e-4,0,1.4889504569129744e-4,1.6002738555606734e-5,6.9577124154811885e-6,2.6787192799602576e-4,7.034247252051481e-4,1.6489778424690416e-4,2.650888430298333e-4,1.4332887575891249e-4,2.1568908487991684e-4,4.689498168034321e-4,9.038068427710064e-4,2.1081868618908002e-4,3.910234377500428e-4,1.5306967314058614e-4,2.7482964041150695e-4
2965,Setúbal,Palmela,Setúbal_Palmela,0.00544858459256332,4.905187252914238e-4,0,2.254298822615905e-4,1.878582352179921e-5,8.349254898577427e-6,3.9589383644087964e-4,8.210100650267802e-4,1.481992744497493e-4,3.548433331895406e-4,1.071487711984103e-4,2.40041078334101e-4,5.155664899871561e-4,0.00087528022186753355,2.8944083648401744e-4,4.5364284948937346e-4,2.031652025320507e-4,3.0126894759033545e-4
2950,Setúbal,Palmela,Setúbal_Palmela,0.00544858459256332,4.905187252914238e-4,0,2.254298822615905e-4,1.878582352179921e-5,8.349254898577427e-6,3.9589383644087964e-4,8.210100650267802e-4,1.481992744497493e-4,3.548433331895406e-4,1.071487711984103e-4,2.40041078334101e-4,5.155664899871561e-4,0.00087528022186753355,2.8944083648401744e-4,4.5364284948937346e-4,2.031652025320507e-4,3.0126894759033545e-4
2954,Setúbal,Palmela,Setúbal_Palmela,0.00544858459256332,4.905187252914238e-4,0,2.254298822615905e-4,1.878582352179921e-5,8.349254898577427e-6,3.9589383644087964e-4,8.210100650267802e-4,1.481992744497493e-4,3.548433331895406e-4,1.071487711984103e-4,2.40041078334101e-4,5.155664899871561e-4,0.00087528022186753355,2.8944083648401744e-4,4.5364284948937346e-4,2.031652025320507e-4,3.0126894759033545e-4
2955,Setúbal,Palmela,Setúbal_Palmela,0.00544858459256332,4.905187252914238e-4,0,2.254298822615905e-4,1.878582352179921e-5,8.349254898577427e-6,3.9589383644087964e-4,8.210100650267802e-4,1.481992744497493e-4,3.548433331895406e-4,1.071487711984103e-4,2.40041078334101e-4,5.155664899871561e-4,0.00087528022186753355,2.8944083648401744e-4,4.5364284948937346e-4,2.031652025320507e-4,3.0126894759033545e-4
2951,Setúbal,Palmela,Setúbal_Palmela,0.00544858459256332,4.905187252914238e-4,0,2.254298822615905e-4,1.878582352179921e-5,8.349254898577427e-6,3.9589383644087964e-4,8.210100650267802e-4,1.481992744497493e-4,3.548433331895406e-4,1.071487711984103e-4,2.40041078334101e-4,5.155664899871561e-4,0.00087528022186753355,2.8944083648401744e-4,4.5364284948937346e-4,2.031652025320507e-4,3.0126894759033545e-4
2959,Setúbal,Palmela,Setúbal_Palmela,0.00544858459256332,4.905187252914238e-4,0,2.254298822615905e-4,1.878582352179921e-5,8.349254898577427e-6,3.9589383644087964e-4,8.210100650267802e-4,1.481992744497493e-4,3.548433331895406e-4,1.071487711984103e-4,2.40041078334101e-4,5.155664899871561e-4,0.00087528022186753355,2.8944083648401744e-4,4.5364284948937346e-4,2.031652025320507e-4,3.0126894759033545e-4
7540,Setúbal,Santiago do Cacém,Setúbal_Santiago do Cacém,0.002486686417292977,5.510508233061101e-4,2.7830849661924755e-6,8.140523526112991e-5,8.349254898577427e-6,2.0873137246443567e-6,1.5933161431451923e-4,4.1537543120422695e-4,4.592090194217584e-5,2.4143262081719724e-4,1.878582352179921e-5,5.14870718745608e-5,1.8298783652715526e-4,2.922239214502099e-4,9.462488885054416e-5,1.7950898031941466e-4,3.896318952669466e-5,1.2036842478782455e-4
7565,Setúbal,Santiago do Cacém,Setúbal_Santiago do Cacém,0.002486686417292977,5.510508233061101e-4,2.7830849661924755e-6,8.140523526112991e-5,8.349254898577427e-6,2.0873137246443567e-6,1.5933161431451923e-4,4.1537543120422695e-4,4.592090194217584e-5,2.4143262081719724e-4,1.878582352179921e-5,5.14870718745608e-5,1.8298783652715526e-4,2.922239214502099e-4,9.462488885054416e-5,1.7950898031941466e-4,3.896318952669466e-5,1.2036842478782455e-4
7555,Setúbal,Santiago do Cacém,Setúbal_Santiago do Cacém,0.002486686417292977,5.510508233061101e-4,2.7830849661924755e-6,8.140523526112991e-5,8.349254898577427e-6,2.0873137246443567e-6,1.5933161431451923e-4,4.1537543120422695e-4,4.592090194217584e-5,2.4143262081719724e-4,1.878582352179921e-5,5.14870718745608e-5,1.8298783652715526e-4,2.922239214502099e-4,9.462488885054416e-5,1.7950898031941466e-4,3.896318952669466e-5,1.2036842478782455e-4
7500,Setúbal,Santiago do Cacém,Setúbal_Santiago do Cacém,0.002486686417292977,5.510508233061101e-4,2.7830849661924755e-6,8.140523526112991e-5,8.349254898577427e-6,2.0873137246443567e-6,1.5933161431451923e-4,4.1537543120422695e-4,4.592090194217584e-5,2.4143262081719724e-4,1.878582352179921e-5,5.14870718745608e-5,1.8298783652715526e-4,2.922239214502099e-4,9.462488885054416e-5,1.7950898031941466e-4,3.896318952669466e-5,1.2036842478782455e-4
2840,Setúbal,Seixal,Setúbal_Seixal,0.013065192373790575,1.2732613720330574e-4,2.0873137246443567e-6,3.8893612402539845e-4,5.14870718745608e-5,9.045026140125545e-6,0.0011271494113079526,0.00182709528030536,6.331518298087882e-4,8.203142937852321e-4,2.5673958813125585e-4,6.254983461517589e-4,0.001154284489728329,0.0029605066327872457,6.08799836354604e-4,0.00111323398647699,4.7382021549426893e-4,8.857167904907553e-4
2865,Setúbal,Seixal,Setúbal_Seixal,0.013065192373790575,1.2732613720330574e-4,2.0873137246443567e-6,3.8893612402539845e-4,5.14870718745608e-5,9.045026140125545e-6,0.0011271494113079526,0.00182709528030536,6.331518298087882e-4,8.203142937852321e-4,2.5673958813125585e-4,6.254983461517589e-4,0.001154284489728329,0.0029605066327872457,6.08799836354604e-4,0.00111323398647699,4.7382021549426893e-4,8.857167904907553e-4
2845,Setúbal,Seixal,Setúbal_Seixal,0.013065192373790575,1.2732613720330574e-4,2.0873137246443567e-6,3.8893612402539845e-4,5.14870718745608e-5,9.045026140125545e-6,0.0011271494113079526,0.00182709528030536,6.331518298087882e-4,8.203142937852321e-4,2.5673958813125585e-4,6.254983461517589e-4,0.001154284489728329,0.0029605066327872457,6.08799836354604e-4,0.00111323398647699,4.7382021549426893e-4,8.857167904907553e-4
2848,Setúbal,Seixal,Setúbal_Seixal,0.013065192373790575,1.2732613720330574e-4,2.0873137246443567e-6,3.8893612402539845e-4,5.14870718745608e-5,9.045026140125545e-6,0.0011271494113079526,0.00182709528030536,6.331518298087882e-4,8.203142937852321e-4,2.5673958813125585e-4,6.254983461517589e-4,0.001154284489728329,0.0029605066327872457,6.08799836354604e-4,0.00111323398647699,4.7382021549426893e-4,8.857167904907553e-4
2844,Setúbal,Seixal,Setúbal_Seixal,0.013065192373790575,1.2732613720330574e-4,2.0873137246443567e-6,3.8893612402539845e-4,5.14870718745608e-5,9.045026140125545e-6,0.0011271494113079526,0.00182709528030536,6.331518298087882e-4,8.203142937852321e-4,2.5673958813125585e-4,6.254983461517589e-4,0.001154284489728329,0.0029605066327872457,6.08799836354604e-4,0.00111323398647699,4.7382021549426893e-4,8.857167904907553e-4
2855,Setúbal,Seixal,Setúbal_Seixal,0.013065192373790575,1.2732613720330574e-4,2.0873137246443567e-6,3.8893612402539845e-4,5.14870718745608e-5,9.045026140125545e-6,0.0011271494113079526,0.00182709528030536,6.331518298087882e-4,8.203142937852321e-4,2.5673958813125585e-4,6.254983461517589e-4,0.001154284489728329,0.0029605066327872457,6.08799836354604e-4,0.00111323398647699,4.7382021549426893e-4,8.857167904907553e-4
2975,Setúbal,Sesimbra,Setúbal_Sesimbra,0.004722199416387083,1.4959081693284554e-4,2.7830849661924755e-6,1.363711633434313e-4,2.0177366004895445e-5,4.1746274492887135e-6,4.571217056971141e-4,6.415010847073655e-4,1.7603012411167407e-4,4.5294707824782536e-4,9.392911760899604e-5,2.3517067964326418e-4,4.167669736873232e-4,9.900824767229731e-4,1.9412017639192515e-4,3.2075054235368276e-4,1.2523882347866138e-4,3.054435750396242e-4
2970,Setúbal,Sesimbra,Setúbal_Sesimbra,0.004722199416387083,1.4959081693284554e-4,2.7830849661924755e-6,1.363711633434313e-4,2.0177366004895445e-5,4.1746274492887135e-6,4.571217056971141e-4,6.415010847073655e-4,1.7603012411167407e-4,4.5294707824782536e-4,9.392911760899604e-5,2.3517067964326418e-4,4.167669736873232e-4,9.900824767229731e-4,1.9412017639192515e-4,3.2075054235368276e-4,1.2523882347866138e-4,3.054435750396242e-4
2910,Setúbal,Setúbal,Setúbal_Setúbal,0.010314112884709311,2.963985488994986e-4,1.3915424830962378e-6,3.1588014366284593e-4,2.57435359372804e-5,6.9577124154811885e-6,6.665488494030979e-4,0.001440942241246154,2.8874506524246933e-4,8.947618166308809e-4,2.289087384693311e-4,4.571217056971141e-4,0.0011487183197959442,0.0019516383325424733,5.767943592433905e-4,0.0010366991499066972,3.360575096677414e-4,6.408053134658175e-4
