postcodes,district,county,district_county,agriculture_animal_production_hunting_forestry_and_fishing,extractive_industries,manufacturing_industries,electricity_gas_steam_hot_and_cold_water_and_cold air,water_collection_treatment_and_distribution,construction,wholesale_and_retail_trade,transport_and_storage,accommodation_catering_and_similar,information_and_communication_activity,real_estate_activities,consulting_scientific_technical_and_similar_activities,administrative_activities_and_support_services,education,human_health_and_social_support_activities,artistic_concert_sporting_and_recreational_activities,other_service_activities
2649,Lisboa,Cascais,Lisboa_Cascais,0.011662449114314005,1.3752888106502363e-4,0.022527230718450874,0.002255473649466388,3.850808669820662e-4,0.052398503685774006,0.10578721531521618,0.0331719661128837,0.07236769721641544,0.039388271537022776,0.07712619650126526,0.14754098360655735,0.2136648696226207,0.04230388381560127,0.08568049290350972,0.04574210584222686,0.04786005061062823
2756,Lisboa,Cascais,Lisboa_Cascais,0.011662449114314005,1.3752888106502363e-4,0.022527230718450874,0.002255473649466388,3.850808669820662e-4,0.052398503685774006,0.10578721531521618,0.0331719661128837,0.07236769721641544,0.039388271537022776,0.07712619650126526,0.14754098360655735,0.2136648696226207,0.04230388381560127,0.08568049290350972,0.04574210584222686,0.04786005061062823
2775,Lisboa,Cascais,Lisboa_Cascais,0.011662449114314005,1.3752888106502363e-4,0.022527230718450874,0.002255473649466388,3.850808669820662e-4,0.052398503685774006,0.10578721531521618,0.0331719661128837,0.07236769721641544,0.039388271537022776,0.07712619650126526,0.14754098360655735,0.2136648696226207,0.04230388381560127,0.08568049290350972,0.04574210584222686,0.04786005061062823
2750,Lisboa,Cascais,Lisboa_Cascais,0.011662449114314005,1.3752888106502363e-4,0.022527230718450874,0.002255473649466388,3.850808669820662e-4,0.052398503685774006,0.10578721531521618,0.0331719661128837,0.07236769721641544,0.039388271537022776,0.07712619650126526,0.14754098360655735,0.2136648696226207,0.04230388381560127,0.08568049290350972,0.04574210584222686,0.04786005061062823
2765,Lisboa,Cascais,Lisboa_Cascais,0.011662449114314005,1.3752888106502363e-4,0.022527230718450874,0.002255473649466388,3.850808669820662e-4,0.052398503685774006,0.10578721531521618,0.0331719661128837,0.07236769721641544,0.039388271537022776,0.07712619650126526,0.14754098360655735,0.2136648696226207,0.04230388381560127,0.08568049290350972,0.04574210584222686,0.04786005061062823
2769,Lisboa,Cascais,Lisboa_Cascais,0.011662449114314005,1.3752888106502363e-4,0.022527230718450874,0.002255473649466388,3.850808669820662e-4,0.052398503685774006,0.10578721531521618,0.0331719661128837,0.07236769721641544,0.039388271537022776,0.07712619650126526,0.14754098360655735,0.2136648696226207,0.04230388381560127,0.08568049290350972,0.04574210584222686,0.04786005061062823
2785,Lisboa,Cascais,Lisboa_Cascais,0.011662449114314005,1.3752888106502363e-4,0.022527230718450874,0.002255473649466388,3.850808669820662e-4,0.052398503685774006,0.10578721531521618,0.0331719661128837,0.07236769721641544,0.039388271537022776,0.07712619650126526,0.14754098360655735,0.2136648696226207,0.04230388381560127,0.08568049290350972,0.04574210584222686,0.04786005061062823
2779,Lisboa,Cascais,Lisboa_Cascais,0.011662449114314005,1.3752888106502363e-4,0.022527230718450874,0.002255473649466388,3.850808669820662e-4,0.052398503685774006,0.10578721531521618,0.0331719661128837,0.07236769721641544,0.039388271537022776,0.07712619650126526,0.14754098360655735,0.2136648696226207,0.04230388381560127,0.08568049290350972,0.04574210584222686,0.04786005061062823
2754,Lisboa,Cascais,Lisboa_Cascais,0.011662449114314005,1.3752888106502363e-4,0.022527230718450874,0.002255473649466388,3.850808669820662e-4,0.052398503685774006,0.10578721531521618,0.0331719661128837,0.07236769721641544,0.039388271537022776,0.07712619650126526,0.14754098360655735,0.2136648696226207,0.04230388381560127,0.08568049290350972,0.04574210584222686,0.04786005061062823
2789,Lisboa,Cascais,Lisboa_Cascais,0.011662449114314005,1.3752888106502363e-4,0.022527230718450874,0.002255473649466388,3.850808669820662e-4,0.052398503685774006,0.10578721531521618,0.0331719661128837,0.07236769721641544,0.039388271537022776,0.07712619650126526,0.14754098360655735,0.2136648696226207,0.04230388381560127,0.08568049290350972,0.04574210584222686,0.04786005061062823
1300,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1400,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1349,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1070,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1350,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1449,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1900,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1949,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1000,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1049,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1700,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1749,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1150,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1169,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1600,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1050,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1069,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1649,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1750,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1769,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1500,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1170,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1199,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1100,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1149,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1950,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1549,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1800,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1099,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1098,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1250,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1269,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1200,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1249,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1399,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1849,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1959,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1067,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1990,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1998,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1999,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1748,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
1068,Lisboa,Lisboa,Lisboa_Lisboa,0.015412442431335592,2.659938289431685e-4,0.015176847897128786,0.0041495037315134285,5.471873052545181e-4,0.0316152665258166,0.10326640421942211,0.04113024577829794,0.09096988949856362,0.047248103843990814,0.0933106351932635,0.1846377164049794,0.16822209724734385,0.03508078612576188,0.08773996443282515,0.05034883190709975,0.03087808362845982
2680,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2695,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2699,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2670,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2674,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2681,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2660,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
1885,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
1886,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2685,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2689,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2688,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2690,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2694,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2691,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2664,Lisboa,Loures,Lisboa_Loures,0.014828978117697044,8.497981729339281e-5,0.03513915445081793,0.002761844062035266,0.001274697259400892,0.06696409602719354,0.1523688124070533,0.07206288506479709,0.05740386658168684,0.023539409390269807,0.04384958572339069,0.09530486509454003,0.22625876354365837,0.03985553431060123,0.07622689611217334,0.032164860845549176,0.05991077119184193
2530,Lisboa,Lourinhã,Lisboa_Lourinhã,0.16065573770491806,0.0010088272383354353,0.03329129886506936,0.004539722572509459,5.044136191677176e-4,0.1119798234552333,0.16015132408575034,0.019672131147540985,0.08524590163934428,0.014375788146279952,0.03530895334174023,0.07414880201765449,0.14174022698612865,0.031525851197982346,0.04993694829760404,0.017906683480453975,0.05800756620428752
2665,Lisboa,Mafra,Lisboa_Mafra,0.05676957772766158,2.3329963449723938e-4,0.04339373201648652,0.004899292324442026,7.776654483241312e-4,0.09954117738548879,0.16299867796873788,0.0255074267050315,0.06796796018352906,0.026129559063690806,0.04277159965782722,0.09985224356481844,0.17800762112139362,0.04619332763045339,0.06205770277626567,0.03452834590559142,0.048370790885760954
2655,Lisboa,Mafra,Lisboa_Mafra,0.05676957772766158,2.3329963449723938e-4,0.04339373201648652,0.004899292324442026,7.776654483241312e-4,0.09954117738548879,0.16299867796873788,0.0255074267050315,0.06796796018352906,0.026129559063690806,0.04277159965782722,0.09985224356481844,0.17800762112139362,0.04619332763045339,0.06205770277626567,0.03452834590559142,0.048370790885760954
2640,Lisboa,Mafra,Lisboa_Mafra,0.05676957772766158,2.3329963449723938e-4,0.04339373201648652,0.004899292324442026,7.776654483241312e-4,0.09954117738548879,0.16299867796873788,0.0255074267050315,0.06796796018352906,0.026129559063690806,0.04277159965782722,0.09985224356481844,0.17800762112139362,0.04619332763045339,0.06205770277626567,0.03452834590559142,0.048370790885760954
2644,Lisboa,Mafra,Lisboa_Mafra,0.05676957772766158,2.3329963449723938e-4,0.04339373201648652,0.004899292324442026,7.776654483241312e-4,0.09954117738548879,0.16299867796873788,0.0255074267050315,0.06796796018352906,0.026129559063690806,0.04277159965782722,0.09985224356481844,0.17800762112139362,0.04619332763045339,0.06205770277626567,0.03452834590559142,0.048370790885760954
2659,Lisboa,Mafra,Lisboa_Mafra,0.05676957772766158,2.3329963449723938e-4,0.04339373201648652,0.004899292324442026,7.776654483241312e-4,0.09954117738548879,0.16299867796873788,0.0255074267050315,0.06796796018352906,0.026129559063690806,0.04277159965782722,0.09985224356481844,0.17800762112139362,0.04619332763045339,0.06205770277626567,0.03452834590559142,0.048370790885760954
