year,month,date,postcodes,energy_kwh,energy_normalized
2023,9,2023-09,5450,3206143.627,0
2023,10,2023-10,5450,3540706.319,0.1760702669983282
2023,11,2023-11,5450,3778247.161,0.3010808568639418
2023,12,2023-12,5450,4062252.948,0.4505445476515575
2023,1,2023-01,5460,1685058.269,1
2023,2,2023-02,5460,1513058.147,0.45212591922494944
2023,3,2023-03,5460,1589343.529,0.6951186744267369
2023,4,2023-04,5460,1371117.296,0
2023,5,2023-05,5460,1448042.343,0.24503028790702008
2023,6,2023-06,5460,1451465.416,0.255933843971363
2023,7,2023-07,5460,1503840.989,0.42276639373223823
2023,8,2023-08,5460,1460279.315,0.28400886366622763
2023,9,2023-09,5460,1412188.08,0.13082326785041845
2023,10,2023-10,5460,1476944.933,0.33709405939822923
2023,11,2023-11,5460,1524222.772,0.4876887350412844
2023,12,2023-12,5460,1592741.283,0.7059415815724058
2023,1,2023-01,5470,2201774.755,0.7804753300303477
2023,2,2023-02,5470,1955742.016,0.25106999936339947
2023,3,2023-03,5470,2070326.339,0.4976288583738801
2023,4,2023-04,5470,1879703.971,0.08745378096860525
2023,5,2023-05,5470,1855607.707,0.03560421548960583
2023,6,2023-06,5470,1839061.212,0
2023,7,2023-07,5470,1949381.053,0.23738268387009345
2023,8,2023-08,5470,2020258.662,0.3898948421382972
2023,9,2023-09,5470,1863561.782,0.05271953811959405
2023,10,2023-10,5470,1986952.569,0.3182278629811485
2023,11,2023-11,5470,2095184.567,0.5511179934687606
2023,12,2023-12,5470,2303795.367,1
2023,1,2023-01,6000,15907309.769,1
2023,2,2023-02,6000,14006046.243,0.5945577306570051
2023,3,2023-03,6000,13313250.976,0.4468199334493146
2023,4,2023-04,6000,11217952.813,0
2023,5,2023-05,6000,11514600.97,0.0632598797198499
2023,6,2023-06,6000,12402056.157,0.2525086819174532
2023,7,2023-07,6000,13722476.517,0.53408681136877
2023,8,2023-08,6000,13881988.902,0.5681026447755029
2023,9,2023-09,6000,12262569.397,0.2227632901059965
2023,10,2023-10,6000,13012890.434,0.3827683918801256
2023,11,2023-11,6000,13800188.482,0.5506587988990791
2023,12,2023-12,6000,15629806.268,0.9408226962451779
2023,1,2023-01,6005,3264847.82,1
2023,2,2023-02,6005,2817089.691,0.4701883898142035
2023,3,2023-03,6005,2772355.487,0.41725646269419386
2023,4,2023-04,6005,2419720.759,0
2023,5,2023-05,6005,2478488.385,0.06953703024307692
2023,6,2023-06,6005,2629640.858,0.24838880292344584
2023,7,2023-07,6005,3025961.772,0.7173371212166166
2023,8,2023-08,6005,3011272.653,0.6999561619764534
2023,9,2023-09,6005,2660266.889,0.28462717749846134
2023,10,2023-10,6005,2734712.333,0.3727150490569845
2023,11,2023-11,6005,2946829.197,0.6237031830175892
2023,12,2023-12,6005,3184443.156,0.9048608573663932
2023,1,2023-01,6030,10953808.426,0.763819650954242
2023,2,2023-02,6030,10096346.922,0.38347228829178415
2023,3,2023-03,6030,10128684.932,0.39781657868834996
2023,4,2023-04,6030,9878850.168,0.28699645073448016
2023,5,2023-05,6030,10026134.479,0.35232789592365965
2023,6,2023-06,6030,10429722.073,0.531348733903095
2023,7,2023-07,6030,10638311.751,0.623873626899237
2023,8,2023-08,6030,10476049.471,0.5518983487442459
2023,9,2023-09,6030,10117080.356,0.39266909410061523
2023,10,2023-10,6030,11485474.504,0.9996527345866384
2023,11,2023-11,6030,9231840.533,0
2023,12,2023-12,6030,11486257.385,1
2023,1,2023-01,6040,985684.241,0.819297204489273
2023,2,2023-02,6040,849872.728,0.3876069671021153
2023,3,2023-03,6040,820182.613,0.2932340195567772
2023,4,2023-04,6040,727929.992,0
2023,5,2023-05,6040,750594.563,0.07204156569014945
2023,6,2023-06,6040,787494.863,0.18933279464993102
2023,7,2023-07,6040,820052.317,0.2928198609193531
2023,8,2023-08,6040,857164.197,0.41078361769661326
2023,9,2023-09,6040,736360.574,0.026797433181470563
2023,10,2023-10,6040,775846.563,0.15230752866856426
2023,11,2023-11,6040,892827.27,0.5241421990808404
2023,12,2023-12,6040,1042534.079,1
2023,1,2023-01,6050,1755362.932,0.9835177078180555
2023,2,2023-02,6050,1564742.394,0.5605395722155624
2023,3,2023-03,6050,1534568.739,0.49358563078763046
2023,4,2023-04,6050,1312128.025,0
2023,5,2023-05,6050,1313366.914,0.002749037249273326
2023,6,2023-06,6050,1343613.996,0.06986590978572428
2023,7,2023-07,6050,1526294.822,0.47522619258905696
2023,8,2023-08,6050,1619452.827,0.6819394863651337
2023,9,2023-09,6050,1377526.577,0.14511635465042474
2023,10,2023-10,6050,1413713.431,0.2254133058542853
2023,11,2023-11,6050,1509881.454,0.43880569001132513
2023,12,2023-12,6050,1762790.889,1
2023,1,2023-01,6060,2692895.333,0.22147539214085546
2023,2,2023-02,6060,2406512.12,0
2023,3,2023-03,6060,2456378.023,0.038563958779884375
2023,4,2023-04,6060,2502069.783,0.07389983045196385
2023,5,2023-05,6060,2652967.119,0.19059677757229124
2023,6,2023-06,6060,2760015.622,0.273383086628809
2023,7,2023-07,6060,3699582.245,1
2023,8,2023-08,6060,3579618.156,0.9072253803713853
2023,9,2023-09,6060,2622329.408,0.16690300381040796
2023,10,2023-10,6060,2495165.9,0.06856069000898138
2023,11,2023-11,6060,2430401.054,0.018474585050056655
2023,12,2023-12,6060,2818702.237,0.31876857181276236
2023,1,2023-01,6090,1330403.781,0.7055386008628534
2023,2,2023-02,6090,1148286.873,0.3456882159624254
2023,3,2023-03,6090,1137924.555,0.3252129939651322
2023,4,2023-04,6090,974997.965,0.0032813470583321906
2023,5,2023-05,6090,973337.306,0
2023,6,2023-06,6090,1048158.52,0.14784153186159568
2023,7,2023-07,6090,1182013.186,0.4123290723639756
2023,8,2023-08,6090,1252012.543,0.5506429490702092
2023,9,2023-09,6090,1078946.957,0.20867734895625306
2023,10,2023-10,6090,1140493.962,0.3302899640722455
2023,11,2023-11,6090,1210698.416,0.4690090982320696
2023,12,2023-12,6090,1479427.936,1
2023,1,2023-01,6100,5263200.114,0.864896180643933
2023,2,2023-02,6100,4907071.071,0.6100620306256463
2023,3,2023-03,6100,4976275.038,0.6595820977332829
2023,4,2023-04,6100,4054513.409,0
2023,5,2023-05,6100,4422317.99,0.2631887783776378
2023,6,2023-06,6100,4359234.378,0.21804823463348838
2023,7,2023-07,6100,4734862.717,0.4868354351535148
2023,8,2023-08,6100,4728618.782,0.4823674820343569
2023,9,2023-09,6100,4644749.681,0.4223535306697309
2023,10,2023-10,6100,4860728.305,0.5769006819088371
2023,11,2023-11,6100,5025337.705,0.6946897175366342
2023,12,2023-12,6100,5452006.81,1
2023,1,2023-01,6110,964346.169,0.9675191122474347
2023,2,2023-02,6110,847542.247,0.4427791548444658
2023,3,2023-03,6110,837727.267,0.39868549686685967
2023,4,2023-04,6110,748982.301,0
2023,5,2023-05,6110,760735.171,0.05279960122539916
2023,6,2023-06,6110,770732.845,0.0977140093981724
2023,7,2023-07,6110,840830.444,0.41262647537949804
2023,8,2023-08,6110,875775.673,0.5696174193727739
2023,9,2023-09,6110,756143.579,0.03217193950619949
2023,10,2023-10,6110,806661.915,0.25912484508336725
2023,11,2023-11,6110,854241.172,0.47287398007769477
2023,12,2023-12,6110,971576.217,1
2023,1,2023-01,6120,2263716.152,1
2023,2,2023-02,6120,1935078.814,0.15137294426538841
2023,3,2023-03,6120,2052036.594,0.4533883424264353
2023,4,2023-04,6120,1876458.48,0
2023,5,2023-05,6120,1992612.188,0.2999390751902267
2023,6,2023-06,6120,2028284.772,0.39205496230943676
2023,7,2023-07,6120,2167365.471,0.751197489510292
2023,8,2023-08,6120,2160240.578,0.7327991632403357
2023,9,2023-09,6120,1946602.326,0.18112964847859733
2023,10,2023-10,6120,2005805.825,0.3340084764027607
2023,11,2023-11,6120,2025277.284,0.3842888463162586
2023,12,2023-12,6120,2202563.516,0.8420879935465811
2023,1,2023-01,6150,2503185.975,0.6339743663501605
2023,2,2023-02,6150,1887053.441,0.17058622632014886
2023,3,2023-03,6150,1898543.255,0.17922761959991143
2023,4,2023-04,6150,1660237.701,0
2023,5,2023-05,6150,1825279.578,0.12412661917653581
2023,6,2023-06,6150,2346430.05,0.5160795425646758
2023,7,2023-07,6150,2012936.683,0.26526196271183855
2023,8,2023-08,6150,2304519.212,0.48455875085800204
2023,9,2023-09,6150,2655381.092,0.7484390444778051
2023,10,2023-10,6150,2826931.064,0.8774603476237292
2023,11,2023-11,6150,2946031.079,0.9670344755635412
2023,12,2023-12,6150,2989862.87,1
2023,1,2023-01,6160,2327171.354,0.9526086759432187
2023,2,2023-02,6160,2144317.61,0.8202535950179268
2023,3,2023-03,6160,2207339.535,0.8658707740866951
2023,4,2023-04,6160,1417369.576,0.29406657929812924
2023,5,2023-05,6160,1011105.044,0
2023,6,2023-06,6160,1135036.881,0.0897056191277937
2023,7,2023-07,6160,2319992.792,0.9474126152356118
2023,8,2023-08,6160,2148309.863,0.8231433087165932
2023,9,2023-09,6160,2316462.266,0.9448571135312613
2023,10,2023-10,6160,2392644.33,1
2023,11,2023-11,6160,2342079.534,0.963399668389886
2023,12,2023-12,6160,2029797.215,0.7373602628047162
2023,1,2023-01,6185,341548.232,0.9229957042450385
2023,2,2023-02,6185,300537.269,0.37414265304704325
2023,3,2023-03,6185,311158.798,0.5162914389713827
2023,4,2023-04,6185,272580.878,0
2023,5,2023-05,6185,285810.967,0.17705935642796328
2023,6,2023-06,6185,280690.856,0.10853649475260095
2023,7,2023-07,6185,320295.046,0.6385625885491567
2023,8,2023-08,6185,310134.453,0.5025825465776725
2023,9,2023-09,6185,298523.162,0.34718769535952887
2023,10,2023-10,6185,302260.677,0.3972071623895589
2023,11,2023-11,6185,320036.576,0.6351034635307286
2023,12,2023-12,6185,347302.086,1
2023,1,2023-01,6200,17949408.725,0.9145026111814974
2023,2,2023-02,6200,15527191.338,0.4627403643701057
2023,3,2023-03,6200,15468497.254,0.45179346447388424
2023,4,2023-04,6200,13046112.487,0
2023,5,2023-05,6200,13773341.384,0.13563380488395854
2023,6,2023-06,6200,14147471.812,0.2054120187060972
2023,7,2023-07,6200,15482434.223,0.45439281681235383
2023,8,2023-08,6200,14969693.04,0.3587626268434421
2023,9,2023-09,6200,14802583.739,0.32759545180456495
2023,10,2023-10,6200,15836904.175,0.5205042000441376
2023,11,2023-11,6200,17082782.039,0.7528700422323626
2023,12,2023-12,6200,18407820.784,1
2023,1,2023-01,6215,2095193.143,1
2023,2,2023-02,6215,1818193.24,0.43940487419175434
2023,3,2023-03,6215,1883208.823,0.5709840499843953
2023,4,2023-04,6215,1619611.485,0.03751316693203308
2023,5,2023-05,6215,1601075.57,0
2023,6,2023-06,6215,1627927.739,0.054343683502225903
2023,7,2023-07,6215,1776762.701,0.35555734221984425
2023,8,2023-08,6215,1631031.836,0.06062578551522157
2023,9,2023-09,6215,1702047.144,0.20434726372300072
2023,10,2023-10,6215,1767362.612,0.33653334972565313
2023,11,2023-11,6215,1902251.063,0.609521922427155
2023,12,2023-12,6215,1929618.644,0.6649087018000068
2023,1,2023-01,6225,1911013.373,1
2023,2,2023-02,6225,1621340.423,0.565765322662341
2023,3,2023-03,6225,1658331.782,0.6212172757689273
2023,4,2023-04,6225,1467657.457,0.3353866381724554
2023,5,2023-05,6225,1418160.286,0.261187828520702
2023,6,2023-06,6225,1472450.679,0.3425719249193808
2023,7,2023-07,6225,1517943.176,0.4107675219058423
2023,8,2023-08,6225,1243924.895,0
2023,9,2023-09,6225,1313852.573,0.10482519231879175
2023,10,2023-10,6225,1627382.358,0.5748224945357249
2023,11,2023-11,6225,1652162.086,0.6119685835737069
2023,12,2023-12,6225,1599842.912,0.5335394460223312
2023,1,2023-01,6230,9169026.274,0.8569709569196398
2023,2,2023-02,6230,8135288.364,0.465870894306956
2023,3,2023-03,6230,8022519.333,0.4232063323728079
2023,4,2023-04,6230,6903919.59,0
2023,5,2023-05,6230,7094826.722,0.07222700314667568
2023,6,2023-06,6230,7260112.717,0.13476061284422441
2023,7,2023-07,6230,8043313.774,0.4310736139133446
2023,8,2023-08,6230,8275594.759,0.5189538269716386
2023,9,2023-09,6230,7449426.912,0.20638495089135048
2023,10,2023-10,6230,7903237.518,0.37807775107210434
2023,11,2023-11,6230,8428455.897,0.5767866684148302
2023,12,2023-12,6230,9547074.14,1
2023,1,2023-01,6250,1756880.22,0.9475550883848659
2023,2,2023-02,6250,1552287.363,0.6265992725026749
2023,3,2023-03,6250,1433556.771,0.44034020860224016
2023,4,2023-04,6250,1160314.979,0.011691117082530452
2023,5,2023-05,6250,1152862.492,0
2023,6,2023-06,6250,1190666.175,0.05930467025354995
2023,7,2023-07,6250,1357364.028,0.3208125557190943
2023,8,2023-08,6250,1421135.188,0.42085380343261436
2023,9,2023-09,6250,1205625.416,0.08277203597948679
2023,10,2023-10,6250,1312088.447,0.2497863173035702
2023,11,2023-11,6250,1483912.762,0.5193363593620944
2023,12,2023-12,6250,1790311.159,1
2023,1,2023-01,6260,1032391.759,1
2023,2,2023-02,6260,920101.097,0.6845626284652135
2023,3,2023-03,6260,894139.462,0.6116334128092805
2023,4,2023-04,6260,757541.252,0.22791334605291202
2023,5,2023-05,6260,684223.686,0.021955879114403602
2023,6,2023-06,6260,676407.744,0
2023,7,2023-07,6260,741580.695,0.18307830760322202
2023,8,2023-08,6260,806678.785,0.3659463220560622
2023,9,2023-09,6260,719278.932,0.12043009290740227
2023,10,2023-10,6260,794344.971,0.33129922139902845
2023,11,2023-11,6260,871227.589,0.5472713290230183
2023,12,2023-12,6260,1030265.028,0.9940257682637803
2023,1,2023-01,6270,6383399.561,1
2023,2,2023-02,6270,5664951.617,0.5821330917094653
2023,3,2023-03,6270,5563785.584,0.5232924508714311
2023,4,2023-04,6270,4664077.141,0
2023,5,2023-05,6270,4769966.363,0.06158776316079219
2023,6,2023-06,6270,4706428.734,0.024632723046792086
2023,7,2023-07,6270,4805593.821,0.08230956471794315
2023,8,2023-08,6270,5015118.942,0.20417450323250017
2023,9,2023-09,6270,4828746.826,0.0957759190972456
2023,10,2023-10,6270,5154718.427,0.2853689804149709
2023,11,2023-11,6270,5593843.934,0.5407751229115018
2023,12,2023-12,6270,6264956.05,0.9311103550897685
2023,1,2023-01,6285,116606.083,0.5025086173703129
2023,2,2023-02,6285,100571.655,0.13281068069732116
2023,3,2023-03,6285,108463.289,0.3147642126086828
2023,4,2023-04,6285,96682.436,0.04313886704925119
2023,5,2023-05,6285,94811.43,0
2023,6,2023-06,6285,97017.107,0.050855212039187074
2023,7,2023-07,6285,109834.782,0.34638605357871627
2023,8,2023-08,6285,134280.788,0.9100256157817194
2023,9,2023-09,6285,115450.269,0.47585958124767996
2023,10,2023-10,6285,113547.671,0.43199231295983337
2023,11,2023-11,6285,117095.36,0.5137896370213757
2023,12,2023-12,6285,138183.13,1
2023,1,2023-01,6290,3261886.339,0.7858628854189295
2023,2,2023-02,6290,2924551.66,0.43310637728940177
2023,3,2023-03,6290,2929242.285,0.43801144219660354
2023,4,2023-04,6290,2510379.852,0
2023,5,2023-05,6290,2547189.156,0.03849210399657207
2023,6,2023-06,6290,2533095.708,0.023754350028546076
2023,7,2023-07,6290,2661531.092,0.1580613762566886
2023,8,2023-08,6290,2765113.604,0.26637933913178563
2023,9,2023-09,6290,2612479.214,0.10676700814793091
2023,10,2023-10,6290,2850729.886,0.35590971521669734
2023,11,2023-11,6290,3050134.409,0.5644303554521891
2023,12,2023-12,6290,3466661.795,1
2023,1,2023-01,6300,18075005.953,1
2023,2,2023-02,6300,15758232.576,0.49147802594823475
2023,3,2023-03,6300,15973928.498,0.5388223700861965
2023,4,2023-04,6300,13556432.691,0.008192247933552204
2023,5,2023-05,6300,13983210.641,0.10186820595789457
2023,6,2023-06,6300,13877032.641,0.07856258327727436
2023,7,2023-07,6300,14104634.433,0.12852021560963126
2023,8,2023-08,6300,14115895.196,0.13099190554138637
2023,9,2023-09,6300,13519109.659,0
2023,10,2023-10,6300,14771684.282,0.2749348409553589
2023,11,2023-11,6300,15477869.645,0.4299395463807278
2023,12,2023-12,6300,15945167.785,0.5325095150201413
2023,1,2023-01,6320,2987991.011,0.8097441786434373
2023,2,2023-02,6320,2641826.807,0.427794309557383
2023,3,2023-03,6320,2610968.441,0.3937458761326794
2023,4,2023-04,6320,2295176.507,0.045308092976648985
2023,5,2023-05,6320,2255447.812,0.0014723361916698639
2023,6,2023-06,6320,2254113.422,0
2023,7,2023-07,6320,2629271.819,0.41394141556209013
2023,8,2023-08,6320,2863766.794,0.6726779457048417
2023,9,2023-09,6320,2400898.6,0.16195949457810868
2023,10,2023-10,6320,2524604.474,0.2984537994007872
2023,11,2023-11,6320,2718066.938,0.5119159712372072
2023,12,2023-12,6320,3160421.375,1
2023,1,2023-01,6350,667445.011,0.9890540021946508
2023,2,2023-02,6350,586615.933,0.643161659480899
2023,3,2023-03,6350,559992.523,0.5292319465138813
2023,4,2023-04,6350,469344.064,0.14131946968343348
2023,5,2023-05,6350,449590.329,0.05678719682370073
2023,6,2023-06,6350,436320.14,0
2023,7,2023-07,6350,474991.078,0.16548476947563623
2023,8,2023-08,6350,503618.116,0.28798861937450043
2023,9,2023-09,6350,444707.413,0.03589170603863363
2023,10,2023-10,6350,502746.132,0.2842571331812655
2023,11,2023-11,6350,576882.359,0.6015087197574293
2023,12,2023-12,6350,670002.902,1
2023,1,2023-01,6355,1243066.879,0.8720922382506039
2023,2,2023-02,6355,1094513.365,0.5571533395733644
2023,3,2023-03,6355,1048513.971,0.4596329370187644
2023,4,2023-04,6355,887670.384,0.11863863277715093
2023,5,2023-05,6355,850327.668,0.03947070511266676
2023,6,2023-06,6355,831709.733,0
2023,7,2023-07,6355,924279.503,0.19625130789302886
2023,8,2023-08,6355,989947.72,0.335470336667252
2023,9,2023-09,6355,878892.781,0.10002979245146174
2023,10,2023-10,6355,970570.826,0.29439061063569144
2023,11,2023-11,6355,1083611.485,0.534040954088418
2023,12,2023-12,6355,1303399.685,1
2023,1,2023-01,6360,1729257.087,0.7469833647164159
2023,2,2023-02,6360,1530101.536,0.39883214788831917
2023,3,2023-03,6360,1495374.372,0.3381243024736116
2023,4,2023-04,6360,1304672.647,0.004751532914368783
2023,5,2023-05,6360,1301954.592,0
2023,6,2023-06,6360,1380573.766,0.13743709857286332
2023,7,2023-07,6360,1496578.108,0.34022859809095946
2023,8,2023-08,6360,1558905.632,0.44918565810523137
2023,9,2023-09,6360,1389737.053,0.15345578097049872
2023,10,2023-10,6360,1461452.437,0.2788241077860248
2023,11,2023-11,6360,1592141.68,0.5072868282491507
2023,12,2023-12,6360,1873992.09,1
2023,1,2023-01,6370,1125762.497,0.799145811606575
2023,2,2023-02,6370,1009137.946,0.4234939677908733
2023,3,2023-03,6370,1012209.844,0.43338866095641254
2023,4,2023-04,6370,877660.37,0
2023,5,2023-05,6370,893259.632,0.05024578000273894
2023,6,2023-06,6370,905310.711,0.08906273584524155
2023,7,2023-07,6370,1021799.071,0.4642759035861166
2023,8,2023-08,6370,1087627.34,0.6763111089782131
2023,9,2023-09,6370,930090.274,0.16887859322759777
2023,10,2023-10,6370,971831.415,0.3033282991014597
2023,11,2023-11,6370,1007283.383,0.4175203541353544
2023,12,2023-12,6370,1188119.517,1
2023,1,2023-01,6400,2249567.981,0.7409132048898418
2023,2,2023-02,6400,1979910.633,0.3975231925967248
2023,3,2023-03,6400,1917530.347,0.31808620586055
2023,4,2023-04,6400,1667743.575,0
2023,5,2023-05,6400,1675803.43,0.010263668793222469
2023,6,2023-06,6400,1674122.034,0.0081225270910146
2023,7,2023-07,6400,1883564.689,0.27483328579488275
2023,8,2023-08,6400,1990851.95,0.4114562042761726
2023,9,2023-09,6400,1891087.786,0.2844134303393301
2023,10,2023-10,6400,2061703.274,0.501680472963053
2023,11,2023-11,6400,2120137.612,0.5760925673969127
2023,12,2023-12,6400,2453023.689,1
2023,1,2023-01,6420,2315644.935,0.7237212533846221
2023,2,2023-02,6420,2029234.081,0.35481922621935064
2023,3,2023-03,6420,2020732.48,0.3438690202503747
2023,4,2023-04,6420,1758898.37,0.006622255293573817
2023,5,2023-05,6420,1791360.199,0.04843364042911188
2023,6,2023-06,6420,1753756.935,0
2023,7,2023-07,6420,2000152.006,0.3173610214347218
2023,8,2023-08,6420,2164915.451,0.5295791270489512
2023,9,2023-09,6420,1930720.874,0.22793254836721877
2023,10,2023-10,6420,2090291.133,0.43346174252404124
2023,11,2023-11,6420,2209325.287,0.5867797474083922
2023,12,2023-12,6420,2530144.249,1
2023,1,2023-01,6430,1190442.833,0.7381755627600662
2023,2,2023-02,6430,1046215.014,0.4188188865430001
2023,3,2023-03,6430,1020265.866,0.36136094456341084
2023,4,2023-04,6430,891198.813,0.07557401842808664
2023,5,2023-05,6430,863030.389,0.013202041057250667
2023,6,2023-06,6430,857068.085,0
2023,7,2023-07,6430,966486.866,0.24228070879920235
2023,8,2023-08,6430,1114802.368,0.5706885435608552
2023,9,2023-09,6430,990854.863,0.29623758467754746
2023,10,2023-10,6430,1022989.721,0.3673922448030493
2023,11,2023-11,6430,1116422.232,0.5742753299835474
2023,12,2023-12,6430,1308687.95,1
2023,1,2023-01,6440,1438083.645,0.7807262587792184
2023,2,2023-02,6440,1270304.903,0.44518957469826437
2023,3,2023-03,6440,1241443.714,0.387470774686677
2023,4,2023-04,6440,1058870.878,0.02234773666380419
2023,5,2023-05,6440,1047696.317,0
2023,6,2023-06,6440,1048248.543,0.0011043835392642168
2023,7,2023-07,6440,1210754.47,0.32609609130330003
2023,8,2023-08,6440,1276729.639,0.4580382502088695
2023,9,2023-09,6440,1202267.785,0.3091237734172857
2023,10,2023-10,6440,1261282.148,0.4271451832700892
2023,11,2023-11,6440,1306252.646,0.5170806041733472
2023,12,2023-12,6440,1547727.312,1
2023,1,2023-01,7000,7531302.24,1
2023,2,2023-02,7000,6808017.916,0.6981792170048544
2023,3,2023-03,7000,6210651.55,0.4489029941717922
2023,4,2023-04,7000,5134898.928,0
2023,5,2023-05,7000,5154687.925,0.00825779070697575
2023,6,2023-06,7000,5472397.441,0.14083543922259417
2023,7,2023-07,7000,5927359.848,0.3306876250887104
2023,8,2023-08,7000,6015593.218,0.36750670706801297
2023,9,2023-09,7000,5291148.615,0.06520174889492888
2023,10,2023-10,7000,5566215.831,0.1799851055288476
2023,11,2023-11,7000,5924986.881,0.3296974048748935
2023,12,2023-12,7000,7120893.607,0.8287397488791317
2023,1,2023-01,7005,18409298.727,0.6788640993039312
2023,2,2023-02,7005,16762272.162,0.28201051977343794
2023,3,2023-03,7005,16929419.481,0.3222849229091727
2023,4,2023-04,7005,15591868.664,0
2023,5,2023-05,7005,16954604.863,0.32835337936940234
2023,6,2023-06,7005,18087967.103,0.6014387511579848
2023,7,2023-07,7005,19742080.858,1
2023,8,2023-08,7005,19241359.785,0.8793504886993739
2023,9,2023-09,7005,17236098.489,0.39617970073363434
2023,10,2023-10,7005,17415007.642,0.43928813582971243
2023,11,2023-11,7005,16415182.985,0.1983788496863539
2023,12,2023-12,7005,17688992.383,0.5053051798247407
2023,1,2023-01,7040,2431629.203,0.8449626702485485
2023,2,2023-02,7040,2169016.209,0.4145113153415215
2023,3,2023-03,7040,2190493.839,0.4497154946659153
2023,4,2023-04,7040,1916128.034,0
2023,5,2023-05,7040,1991549.421,0.12362388368001785
2023,6,2023-06,7040,2121593.294,0.3367799826132158
2023,7,2023-07,7040,2436095.272,0.8522830447009951
2023,8,2023-08,7040,2471351.311,0.9100715399504158
2023,9,2023-09,7040,2129243.671,0.34931978536646224
2023,10,2023-10,7040,2116489.821,0.32841483344781874
2023,11,2023-11,7040,2168769.384,0.4141067422316517
2023,12,2023-12,7040,2526215.541,1
2023,1,2023-01,7050,6774327.312,1
2023,2,2023-02,7050,6191145.235,0.4961232921898419
2023,3,2023-03,7050,6167672.073,0.47584218264117734
2023,4,2023-04,7050,5616936.887,0
2023,5,2023-05,7050,5874906.393,0.2228889235885981
2023,6,2023-06,7050,5949730.1,0.28753755501303685
2023,7,2023-07,7050,6492589.769,0.7565751911244646
2023,8,2023-08,7050,6191400.516,0.4963438582101626
2023,9,2023-09,7050,5676386.591,0.05136529792874338
2023,10,2023-10,7050,5689538.527,0.06272873736621734
2023,11,2023-11,7050,5922540.099,0.26404504944820184
2023,12,2023-12,7050,6425436.498,0.6985539136458638
2023,1,2023-01,7080,4431146.309,1
2023,2,2023-02,7080,3946158.637,0.5442165782773168
2023,3,2023-03,7080,3951490.946,0.5492277944009766
2023,4,2023-04,7080,3367071.468,0
2023,5,2023-05,7080,3521309.25,0.14495012574026273
2023,6,2023-06,7080,3632184.39,0.24914875512971565
2023,7,2023-07,7080,3685806.171,0.29954162124579364
2023,8,2023-08,7080,3463397.769,0.09052587025690229
2023,9,2023-09,7080,3727184.722,0.33842850157191157
2023,10,2023-10,7080,3865673.199,0.46857769001607275
2023,11,2023-11,7080,4095752.786,0.6848026942495858
2023,12,2023-12,7080,4171150.353,0.7556600851913197
2023,1,2023-01,7090,1675611.066,0.8287777877711572
2023,2,2023-02,7090,1515664.832,0.45669071828667235
2023,3,2023-03,7090,1461565.104,0.3308371189363577
2023,4,2023-04,7090,1319350.672,0
2023,5,2023-05,7090,1358769.007,0.0916998943164093
2023,6,2023-06,7090,1486498.319,0.3888399031855732
2023,7,2023-07,7090,1693525.262,0.8704520462085935
2023,8,2023-08,7090,1749213.054,1
2023,9,2023-09,7090,1516802.683,0.45933773055768334
2023,10,2023-10,7090,1474184.468,0.36019387246590956
2023,11,2023-11,7090,1426783.079,0.2499227927323026
2023,12,2023-12,7090,1684327.454,0.8490549470783882
2023,1,2023-01,7100,4594923.013,0.9676179079348621
2023,2,2023-02,7100,4158769.661,0.5520982392564859
2023,3,2023-03,7100,4000477.665,0.40129477201095914
2023,4,2023-04,7100,3579255.583,0
2023,5,2023-05,7100,3751133.842,0.16374698693751205
2023,6,2023-06,7100,4015698.236,0.41579528333344395
2023,7,2023-07,7100,4529081.959,0.904891683733987
2023,8,2023-08,7100,4593426.183,0.9661918904508376
2023,9,2023-09,7100,3875396.995,0.28213145865307115
2023,10,2023-10,7100,3990849.191,0.392121804961612
2023,11,2023-11,7100,3991329.552,0.3925794408886334
2023,12,2023-12,7100,4628913.12,1
2023,1,2023-01,7150,2194875.589,1
2023,2,2023-02,7150,1927721.668,0.5144066718726088
2023,3,2023-03,7150,1866835.665,0.4037369997881615
2023,4,2023-04,7150,1644715.804,0
2023,5,2023-05,7150,1770173.791,0.22803918138073276
2023,6,2023-06,7150,1820126.483,0.31883587965267207
2023,7,2023-07,7150,2082698.208,0.7961003620066486
2023,8,2023-08,7150,2115086.055,0.854970253778182
2023,9,2023-09,7150,1908696.889,0.4798262108525433
2023,10,2023-10,7150,1804250.412,0.2899786795576125
2023,11,2023-11,7150,1852716.072,0.3780724685283928
2023,12,2023-12,7150,2081055.364,0.7931142404383482
2023,1,2023-01,7160,3490778.017,1
2023,2,2023-02,7160,3107384.688,0.6294629669268025
2023,3,2023-03,7160,2990758.719,0.5167478066362938
2023,4,2023-04,7160,2571097.666,0.11115921207054467
2023,5,2023-05,7160,2678603.88,0.21506042933061897
2023,6,2023-06,7160,2744652.03,0.27889379232837075
2023,7,2023-07,7160,2887488.627,0.41694066185711004
2023,8,2023-08,7160,2647443.909,0.18494534299069249
2023,9,2023-09,7160,2456081.631,0
2023,10,2023-10,7160,2707670.304,0.24315217140422096
2023,11,2023-11,7160,2873673.605,0.4035888978160594
2023,12,2023-12,7160,3114632.924,0.6364681484448522
2023,1,2023-01,7170,1647286.386,0.7995571854696946
2023,2,2023-02,7170,1467328.945,0.4589849631989507
2023,3,2023-03,7170,1386625.715,0.3062528603595523
2023,4,2023-04,7170,1224802.532,0
2023,5,2023-05,7170,1275241.171,0.09545589933423142
