Year;Month;Date;Zip Code;Active Energy (kWh)
2023;2;2023-02;4730;10662066.534
2023;2;2023-02;4745;4532551.725
2023;2;2023-02;4765;10331921.969
2023;2;2023-02;4805;15680706.05
2023;2;2023-02;4820;13054637.117
2023;2;2023-02;4825;6163465.041
2023;2;2023-02;4840;807168.635
2023;2;2023-02;4925;4900641.691
2023;2;2023-02;4930;4829025.876
2023;2;2023-02;4935;10008151.69
2023;2;2023-02;4980;2236879.402
2023;2;2023-02;5000;14013125.148
2023;2;2023-02;5050;3263805.937
2023;2;2023-02;5060;1147743.147
2023;2;2023-02;5070;2295712.68
2023;2;2023-02;5090;1235804.589
2023;2;2023-02;5100;6343897.62
2023;2;2023-02;5155;453730.158
2023;2;2023-02;5200;2113971.094
2023;2;2023-02;5210;1306392.124
2023;2;2023-02;5225;707135.208
2023;2;2023-02;5230;860336.876
2023;2;2023-02;5335;322868.244
2023;2;2023-02;5350;1032125.628
2023;2;2023-02;5360;1631099.438
2023;2;2023-02;5385;526466.599
2023;2;2023-02;5400;9990316.524
2023;2;2023-02;5425;840011.476
2023;2;2023-02;5445;786579.794
2023;2;2023-02;5460;1513058.147
2023;2;2023-02;6060;2406512.12
2023;2;2023-02;6120;1935078.814
2023;2;2023-02;6150;1887053.441
2023;2;2023-02;6160;2144317.61
2023;2;2023-02;6185;300537.269
2023;2;2023-02;6200;15527191.338
2023;2;2023-02;6230;8135288.364
2023;2;2023-02;6250;1552287.363
2023;2;2023-02;6270;5664951.617
2023;2;2023-02;6360;1530101.536
2023;2;2023-02;6400;1979910.633
2023;2;2023-02;6420;2029234.081
2023;2;2023-02;6430;1046215.014
2023;2;2023-02;6440;1270304.903
2023;3;2023-03;2630;3324339.448
2023;3;2023-03;2660;14368414.271
2023;3;2023-03;2700;19095577.85
2023;3;2023-03;2710;13121329.636
2023;3;2023-03;2760;1374736.727
2023;3;2023-03;2780;8923336.241
2023;3;2023-03;2810;9764752.072
2023;3;2023-03;2840;71238183.017
2023;3;2023-03;2860;7783229.165
2023;3;2023-03;2975;4527584.525
2023;3;2023-03;2985;4108907.516
2023;3;2023-03;3025;4590606.604
2023;3;2023-03;3050;7922406.504
2023;3;2023-03;3270;1210486.931
2023;3;2023-03;3440;2532242.885
2023;3;2023-03;3505;5645698.962
2023;3;2023-03;3515;3646416.467
2023;9;2023-09;2670;13125150.519
2023;9;2023-09;2680;4047609.121
2023;9;2023-09;2685;8950084.947
2023;9;2023-09;2705;9092796.682
2023;9;2023-09;2710;11739336.434
2023;9;2023-09;2715;6907487.939
2023;9;2023-09;2729;64.4
2023;9;2023-09;2730;4504808.365
2023;9;2023-09;2745;8853643.239
2023;9;2023-09;2755;2482173.319
2023;9;2023-09;2770;6057442.438
2023;9;2023-09;2780;8091759.758
2023;9;2023-09;2784;99.391
2023;9;2023-09;2800;5008923.009
2023;9;2023-09;2815;1827551.011
2023;9;2023-09;2855;8669586.771
2023;9;2023-09;2950;23405669.477
2023;9;2023-09;2970;7968069.972
2023;9;2023-09;3045;4282330.046
2023;9;2023-09;3080;7783741.776
2023;9;2023-09;3420;2632940.129
2023;9;2023-09;3514;6494.013
2023;9;2023-09;3620;2700857.329
2023;9;2023-09;3650;992250.431
2023;9;2023-09;3770;10872902.651
2023;9;2023-09;3810;13775285.569
2023;9;2023-09;3830;17255422.656
2023;9;2023-09;3870;2769739.064
2023;9;2023-09;3880;13681083.489
2023;9;2023-09;3885;11115797.616
2023;9;2023-09;4000;13606090.033
2023;9;2023-09;4150;14620223.362
2023;9;2023-09;4349;87.036
2023;9;2023-09;4350;6001516.249
2023;9;2023-09;4400;20025711.13
2023;9;2023-09;4415;30438404.793
2023;9;2023-09;4440;9801223.155
2023;9;2023-09;4455;6605478.201
2023;9;2023-09;4470;30953769.332
2023;9;2023-09;4475;65231643.357
2023;9;2023-09;4570;5656727.28
2023;9;2023-09;4620;9605655.627
2023;9;2023-09;4745;4287966.984
2023;9;2023-09;4760;44309022.106
2023;9;2023-09;4780;12126720.561
2023;9;2023-09;4795;13406566.508
2023;9;2023-09;4830;4599249.625
2023;9;2023-09;4880;1227114.76
2023;9;2023-09;4920;5037170.634
2023;9;2023-09;4960;1845637.955
2023;9;2023-09;5040;852899.54
2023;9;2023-09;5230;821963.735
2023;9;2023-09;5320;1060314.657
2023;9;2023-09;6005;2660266.889
2023;9;2023-09;6185;298523.162
2023;9;2023-09;6200;14802583.739
2023;9;2023-09;6285;115450.269
2023;9;2023-09;6355;878892.781
2023;9;2023-09;7080;3727184.722
2023;9;2023-09;7200;4445272.624
2023;9;2023-09;7220;7991297.067
2023;9;2023-09;7320;1249189.293
2023;9;2023-09;7330;848487.614
2023;9;2023-09;7450;859589.197
2023;9;2023-09;7565;2837119.054
2023;9;2023-09;7580;6913329.51
2023;9;2023-09;7645;1452249.089
2023;9;2023-09;7940;1468865.285
2023;9;2023-09;7960;4608490.211
2023;9;2023-09;8400;13182634.96
2023;9;2023-09;8550;1862110.175
2023;10;2023-10;1000;11549765.017
2023;10;2023-10;1169;1394.137
2023;10;2023-10;1200;17300444.552
2023;10;2023-10;1250;13160954.457
2023;10;2023-10;1269;423.108
2023;10;2023-10;1350;7374823.954
2023;10;2023-10;1600;26102923.675
2023;10;2023-10;1750;7937615.103
2023;10;2023-10;1800;13204975.263
2023;10;2023-10;1849;445.246
2023;10;2023-10;2005;11931262.813
2023;10;2023-10;2070;7476582.621
2023;10;2023-10;2100;8086856.583
2023;10;2023-10;2150;2021491.918
2023;10;2023-10;2200;6055911.773
2023;10;2023-10;2410;7133698.907
2023;10;2023-10;2414;82.4
2023;10;2023-10;2445;7121484.608
2023;10;2023-10;2475;3236481.547
2023;10;2023-10;2510;6031354.776
2023;10;2023-10;2540;4780802.354
2023;10;2023-10;2625;24764002.907
2023;10;2023-10;2680;4323224.629
2023;10;2023-10;2710;12613361.664
2023;10;2023-10;2760;1224666.516
2023;10;2023-10;2784;501.544
2023;10;2023-10;2800;5229491.191
2023;10;2023-10;2810;9997959.191
2023;10;2023-10;2965;4269539.967
2023;10;2023-10;3025;4614884.226
2023;10;2023-10;3045;4614875.104
2023;10;2023-10;3270;1177386.892
2023;10;2023-10;3280;835800.154
2023;10;2023-10;3330;838378.423
2023;10;2023-10;3500;11130747.675
2023;10;2023-10;3510;7258918.684
2023;10;2023-10;3530;12457275.066
2023;10;2023-10;3570;1469449.593
2023;10;2023-10;3770;12118352.11
2023;10;2023-10;3810;14990131.715
2023;10;2023-10;3850;16953445.679
2023;10;2023-10;3865;3404203.409
2023;10;2023-10;4099;9407.476
2023;10;2023-10;4169;1786.712
2023;10;2023-10;4795;15581914.179
2023;10;2023-10;4815;15355592.467
2023;10;2023-10;4830;5019193.787
2023;10;2023-10;4840;824617.279
2023;10;2023-10;4850;3664073.683
2023;10;2023-10;4860;2985151.448
2023;10;2023-10;4870;2484598.757
2023;10;2023-10;4880;1251959.375
2023;10;2023-10;4890;3371260.345
2023;10;2023-10;4940;2423642.519
2023;10;2023-10;4960;1886549.399
2023;10;2023-10;5060;1273032.729
2023;10;2023-10;5085;717528.782
2023;10;2023-10;5100;6447937.182
2023;10;2023-10;5130;1632610.732
2023;10;2023-10;5225;866553.63
2023;10;2023-10;5301;13.736
2023;10;2023-10;5370;4555405.197
2023;10;2023-10;5400;9065315.816
2023;10;2023-10;5470;1986952.569
2023;10;2023-10;6225;1627382.358
2023;10;2023-10;6270;5154718.427
2023;10;2023-10;6360;1461452.437
2023;10;2023-10;7090;1474184.468
2023;10;2023-10;7330;893370.454
2023;10;2023-10;7480;3153009.265
2023;10;2023-10;7580;5429409.932
2023;10;2023-10;7600;17256330.309
2023;10;2023-10;7750;1332887.992
2023;10;2023-10;7860;3062860.313
2023;10;2023-10;7900;4957782.593
2023;10;2023-10;8100;14074038.694
2023;10;2023-10;8550;1839807.833
2023;11;2023-11;1049;26.667
2023;11;2023-11;1099;28.368
2023;11;2023-11;1100;9810733.024
2023;11;2023-11;2330;6216382.465
2023;11;2023-11;2430;37487594.823
2023;11;2023-11;2435;4635848.654
2023;11;2023-11;2495;10426871.265
2023;11;2023-11;2520;5757848.67
2023;11;2023-11;2605;5716068.037
2023;11;2023-11;2620;6101749.276
2023;11;2023-11;2640;8838330.605
2023;2;2023-02;7050;6191145.235
2023;2;2023-02;7170;1467328.945
2023;2;2023-02;7200;4153281.986
2023;2;2023-02;7240;648738.465
2023;2;2023-02;7250;949925.528
2023;2;2023-02;7370;4102114.272
2023;2;2023-02;7400;4174418.376
2023;2;2023-02;7430;982920.357
2023;2;2023-02;7460;870277.074
2023;2;2023-02;7490;1179672.299
2023;2;2023-02;7520;49173508.056
2023;2;2023-02;7565;2649357.928
2023;2;2023-02;7665;458135.67
2023;2;2023-02;7700;1674729.977
2023;2;2023-02;8150;3179820.599
2023;2;2023-02;8365;7181651.279
2023;2;2023-02;8900;6173582.442
2023;2;2023-02;8970;807963.878
2023;3;2023-03;1170;6057607.428
2023;3;2023-03;1685;4599365.885
2023;3;2023-03;1900;7527804.943
2023;3;2023-03;2025;6193938.96
2023;3;2023-03;2200;6227928.168
2023;3;2023-03;2240;3531737.865
2023;3;2023-03;2250;3259043.87
2023;3;2023-03;2260;1599665.106
2023;3;2023-03;2380;5652896.931
2023;3;2023-03;2405;12665057.88
2023;3;2023-03;2410;7653705.176
2023;3;2023-03;2425;8927530.064
2023;3;2023-03;2430;44255437.993
2023;3;2023-03;2475;3319375.164
2023;3;2023-03;2495;10127835.969
2023;3;2023-03;2500;16408162.856
2023;3;2023-03;2580;20154931.421
2023;3;2023-03;2600;40188986.842
2023;3;2023-03;2619;11302.485
2023;3;2023-03;2645;8762820.13
2023;3;2023-03;2650;7546300.399
2023;3;2023-03;2695;6494234.065
2023;3;2023-03;2705;10002714.156
2023;3;2023-03;2730;4689399.188
2023;3;2023-03;3004;45.81
2023;3;2023-03;3305;725159.429
2023;3;2023-03;3350;1998626.9
2023;3;2023-03;3430;2587562.131
2023;3;2023-03;3460;4980369.968
2023;3;2023-03;3600;3118148.453
2023;3;2023-03;3630;566690.562
2023;3;2023-03;3720;26366828.041
2023;3;2023-03;3730;8967494.421
2023;3;2023-03;3800;52687464.356
2023;3;2023-03;3840;8792002.981
2023;3;2023-03;4100;16859964.973
2023;3;2023-03;4405;11668890.319
2023;3;2023-03;4475;69246117.897
2023;3;2023-03;4490;9558695.884
2023;3;2023-03;4540;4792353.94
2023;3;2023-03;4570;3790762.12
2023;3;2023-03;4605;1697226.482
2023;3;2023-03;4710;13495919.204
2023;3;2023-03;4715;12478728.489
2023;3;2023-03;4720;4006844.012
2023;3;2023-03;4755;11571470.906
2023;3;2023-03;4765;11170066.321
2023;3;2023-03;4780;15130466.35
2023;3;2023-03;4810;7710327.258
2023;3;2023-03;4815;17067660.865
2023;3;2023-03;4820;13566221.43
2023;3;2023-03;4840;849814.693
2023;3;2023-03;4845;696921.357
2023;3;2023-03;4900;10734169.948
2023;3;2023-03;4925;5248078.76
2023;3;2023-03;4930;4988103.807
2023;3;2023-03;4940;2386753.155
2023;3;2023-03;4950;5688275.532
2023;3;2023-03;4960;1942539.541
2023;3;2023-03;4970;8868634.394
2023;3;2023-03;4990;9837046.984
2023;3;2023-03;5030;1022086.53
2023;3;2023-03;5050;3092138.229
2023;3;2023-03;5085;631429.415
2023;3;2023-03;5100;6212617.109
2023;3;2023-03;5110;1821016.691
2023;3;2023-03;5120;1137375.086
2023;3;2023-03;5225;754818.721
2023;3;2023-03;5301;29.139
2023;3;2023-03;5335;334115.13
2023;3;2023-03;5370;5084146.808
2023;3;2023-03;5385;528728.432
2023;3;2023-03;5450;4421591.695
2023;3;2023-03;5470;2070326.339
2023;3;2023-03;6000;13313250.976
2023;3;2023-03;6005;2772355.487
2023;3;2023-03;6110;837727.267
2023;3;2023-03;6200;15468497.254
2023;3;2023-03;6215;1883208.823
2023;3;2023-03;6225;1658331.782
2023;3;2023-03;6260;894139.462
2023;3;2023-03;6270;5563785.584
2023;3;2023-03;6400;1917530.347
2023;3;2023-03;6420;2020732.48
2023;3;2023-03;6440;1241443.714
2023;3;2023-03;7050;6167672.073
2023;3;2023-03;7090;1461565.104
2023;3;2023-03;7200;4100614.965
2023;3;2023-03;7230;378248.302
2023;3;2023-03;7340;784728.621
2023;3;2023-03;7370;4357016.985
2023;3;2023-03;7400;4147960.449
2023;3;2023-03;7425;943244.972
2023;3;2023-03;7480;2586996.059
2023;3;2023-03;7490;1199278.144
2023;3;2023-03;7665;529897.696
2023;3;2023-03;7750;1336331.787
2023;3;2023-03;7780;31017913.627
2023;3;2023-03;7875;542130.643
2023;3;2023-03;7960;2501840.88
2023;3;2023-03;8150;3077065.136
2023;3;2023-03;8375;2828721.191
2023;3;2023-03;8950;3183520.613
2023;4;2023-04;1070;13221606.638
2023;4;2023-04;1350;6610842.458
2023;4;2023-04;1800;11865214.097
2023;4;2023-04;1950;7730008.718
2023;4;2023-04;2070;7286075.423
2023;4;2023-04;2230;928740.079
2023;4;2023-04;2350;19023896.624
2023;4;2023-04;2405;11912470.022
2023;4;2023-04;2425;8232940.406
2023;4;2023-04;2450;5729981.229
2023;4;2023-04;2530;6338888.571
2023;4;2023-04;2645;7822923.127
2023;4;2023-04;2660;13396126.692
2023;4;2023-04;2675;9632298.537
2023;4;2023-04;2695;5967187.635
2023;4;2023-04;2765;8246419.651
2023;4;2023-04;2810;8853650.923
2023;4;2023-04;2840;66908260.535
2023;4;2023-04;2855;8251350.929
2023;4;2023-04;2970;6988854.262
2023;4;2023-04;3100;11984630.205
2023;4;2023-04;3250;1235135.01
2023;4;2023-04;3280;722562.921
2023;4;2023-04;3405;1166122.288
2023;4;2023-04;3515;3158430.743
2023;4;2023-04;3525;908006.369
2023;4;2023-04;3720;23425921.136
2023;4;2023-04;3740;2604054.155
2023;4;2023-04;3810;13709954.482
2023;4;2023-04;3865;2794507.342
2023;4;2023-04;4049;76.5
2023;4;2023-04;4350;5727296.083
2023;4;2023-04;4405;10213841.173
2023;4;2023-04;4450;16975759.821
2023;4;2023-04;4475;64718610.658
2023;4;2023-04;4520;17843030.295
2023;4;2023-04;4590;7576344.156
2023;4;2023-04;4605;1486710.739
2023;4;2023-04;4620;9359482.763
2023;4;2023-04;4660;1680057.542
2023;4;2023-04;4710;11758979.268
2023;4;2023-04;4720;3575486.204
2023;4;2023-04;4765;9774909.241
2023;4;2023-04;4810;6607853.382
2023;4;2023-04;4830;4415187.614
2023;4;2023-04;4860;2643650.659
2023;4;2023-04;4905;24109364.085
2023;4;2023-04;4960;1689778.143
2023;4;2023-04;5085;577213.492
2023;4;2023-04;5130;1229204.258
2023;4;2023-04;5230;756197.565
2023;4;2023-04;5445;673968.205
2023;4;2023-04;5460;1371117.296
2023;4;2023-04;6000;11217952.813
2023;4;2023-04;6005;2419720.759
2023;4;2023-04;6040;727929.992
2023;4;2023-04;6060;2502069.783
2023;4;2023-04;6300;13556432.691
2023;4;2023-04;6360;1304672.647
2023;4;2023-04;6370;877660.37
2023;4;2023-04;7040;1916128.034
2023;4;2023-04;7050;5616936.887
2023;4;2023-04;7080;3367071.468
2023;4;2023-04;7200;3753552.671
2023;4;2023-04;7350;5260694.719
2023;4;2023-04;7425;966286.961
2023;4;2023-04;7595;435386.988
2023;4;2023-04;7670;1478439.869
2023;4;2023-04;7830;8541462.767
2023;4;2023-04;7900;4920643.165
2023;4;2023-04;7960;4579247.576
2023;4;2023-04;8600;12849855.788
2023;5;2023-05;1150;8933495.691
2023;5;2023-05;1170;5140494.0
2023;5;2023-05;1250;12449234.139
2023;5;2023-05;1849;320.904
2023;5;2023-05;1990;17049563.849
2023;5;2023-05;2050;11509730.494
2023;5;2023-05;2065;1090482.66
2023;5;2023-05;2090;3739422.382
2023;5;2023-05;2150;2819124.18
2023;5;2023-05;2300;5949244.934
2023;5;2023-05;2305;4112637.694
2023;5;2023-05;2380;5018604.361
2023;5;2023-05;2410;6550900.092
2023;5;2023-05;2475;2974370.774
2023;5;2023-05;2510;5157973.547
2023;5;2023-05;2550;3226325.654
2023;5;2023-05;2565;9065085.782
2023;5;2023-05;3080;7393353.372
2023;5;2023-05;3100;13085233.366
2023;5;2023-05;3140;4712223.663
2023;5;2023-05;3230;1450962.192
2023;5;2023-05;3250;1260410.153
2023;5;2023-05;3280;772905.408
2023;5;2023-05;3360;3101349.648
2023;5;2023-05;3420;2520077.405
2023;5;2023-05;3460;4646509.943
2023;5;2023-05;3505;5130598.597
2023;5;2023-05;3510;6402992.879
2023;5;2023-05;3514;6753.102
2023;5;2023-05;3515;3121164.955
2023;5;2023-05;3520;15598582.697
2023;5;2023-05;3550;1287543.498
2023;5;2023-05;3600;2680067.129
2023;5;2023-05;3650;941944.431
2023;5;2023-05;3720;25184581.632
2023;5;2023-05;3730;8147881.563
2023;5;2023-05;3885;12444253.127
2023;5;2023-05;4050;14529297.942
2023;5;2023-05;4150;15121336.437
2023;5;2023-05;4405;10461953.429
2023;5;2023-05;4440;9758101.891
2023;5;2023-05;4465;12990409.84
2023;5;2023-05;4495;2755807.855
2023;5;2023-05;4505;8250226.33
2023;5;2023-05;4590;7638992.996
2023;5;2023-05;4620;9307092.828
2023;5;2023-05;4690;2672184.089
2023;5;2023-05;4720;3635375.771
2023;5;2023-05;4785;11000873.52
2023;5;2023-05;4830;4514698.573
2023;5;2023-05;4835;15770803.833
2023;5;2023-05;4860;2633260.929
2023;5;2023-05;4870;2528498.59
2023;5;2023-05;4880;1165251.359
2023;5;2023-05;4890;2883728.185
2023;5;2023-05;4910;3648279.155
2023;5;2023-05;4920;5014777.47
2023;5;2023-05;4930;4547567.498
2023;5;2023-05;4935;10456628.941
2023;5;2023-05;4970;7800625.376
2023;5;2023-05;4980;1976989.834
2023;5;2023-05;5030;849583.636
2023;5;2023-05;5085;635711.984
2023;5;2023-05;5090;994664.607
2023;5;2023-05;5100;5482265.408
2023;5;2023-05;5110;1572555.311
2023;5;2023-05;5140;1030409.458
2023;5;2023-05;5150;1129910.501
2023;5;2023-05;5160;1727468.688
2023;5;2023-05;5210;1140152.087
2023;5;2023-05;5301;16.236
2023;5;2023-05;5335;302275.066
2023;5;2023-05;5360;1626472.443
2023;5;2023-05;5370;4175842.054
2023;5;2023-05;5430;2112812.507
2023;5;2023-05;5445;658716.506
2023;5;2023-05;5470;1855607.707
2023;5;2023-05;6050;1313366.914
2023;5;2023-05;6110;760735.171
2023;5;2023-05;6215;1601075.57
2023;5;2023-05;6350;449590.329
2023;5;2023-05;6420;1791360.199
2023;5;2023-05;7160;2678603.88
2023;5;2023-05;7170;1275241.171
2023;5;2023-05;7200;4094267.906
2023;5;2023-05;7430;809365.728
2023;5;2023-05;7460;845581.764
2023;5;2023-05;7540;3188476.392
2023;5;2023-05;7595;462966.545
2023;5;2023-05;7670;1543193.239
2023;5;2023-05;7700;1440834.964
2023;5;2023-05;7750;1289723.685
2023;5;2023-05;7800;15026093.658
2023;5;2023-05;7875;542943.095
2023;5;2023-05;7900;5632652.852
2023;5;2023-05;7960;7290341.026
2023;5;2023-05;8000;7528291.65
2023;5;2023-05;8005;13106082.244
2023;5;2023-05;8100;17057230.487
2023;5;2023-05;8125;14594712.045
2023;5;2023-05;8150;2730438.952
2023;5;2023-05;8375;3117345.916
2023;5;2023-05;8500;20444102.018
2023;5;2023-05;8700;10165119.35
2023;5;2023-05;8800;9434836.165
2023;5;2023-05;8970;721110.713
2023;6;2023-06;1170;5155154.273
2023;6;2023-06;1400;6015998.203
2023;6;2023-06;1600;24464089.484
2023;6;2023-06;1900;6451416.753
2023;6;2023-06;1959;112.0
2023;6;2023-06;2000;7178077.594
2023;6;2023-06;2065;1113219.485
2023;6;2023-06;2080;6838973.122
2023;6;2023-06;2100;8674950.55
2023;6;2023-06;2205;4572231.239
2023;6;2023-06;2230;994200.789
2023;6;2023-06;2240;3615106.593
2023;6;2023-06;2380;5037398.595
2023;6;2023-06;2395;604785.479
2023;6;2023-06;2410;6479847.733
2023;6;2023-06;2480;9983242.343
2023;6;2023-06;2485;612184.075
2023;6;2023-06;2490;3428890.557
2023;6;2023-06;2510;5168230.226
2023;6;2023-06;2550;3212400.272
2023;6;2023-06;2580;18953307.016
2023;6;2023-06;2600;37396827.851
2023;6;2023-06;2619;10945.453
2023;6;2023-06;2630;3001501.928
2023;6;2023-06;2655;3705747.007
2023;6;2023-06;2685;8659489.152
2023;6;2023-06;2690;5358003.222
2023;6;2023-06;2695;6101545.76
2023;6;2023-06;2705;8977808.805
2023;6;2023-06;2750;13775234.037
2023;6;2023-06;2760;1095906.571
2023;6;2023-06;2765;8529584.13
2023;6;2023-06;2770;6029883.061
2023;6;2023-06;2774;258.519
2023;6;2023-06;2775;8450058.625
2023;6;2023-06;2810;9847685.891
2023;6;2023-06;2815;1779115.132
2023;6;2023-06;2825;11889000.311
2023;6;2023-06;2845;8966453.376
2023;6;2023-06;2865;3594216.935
2023;6;2023-06;2925;5718825.715
2023;6;2023-06;2955;5739879.471
2023;6;2023-06;2970;7665447.075
2023;6;2023-06;2975;4041205.171
2023;6;2023-06;3000;10712892.153
2023;6;2023-06;3025;4316606.845
2023;6;2023-06;3080;7405665.565
2023;6;2023-06;3100;12773114.65
2023;6;2023-06;3150;4174750.246
2023;6;2023-06;3220;1884697.929
2023;6;2023-06;3230;1414983.574
2023;6;2023-06;3250;1259502.266
2023;6;2023-06;3400;6989999.666
2023;6;2023-06;3440;2241055.022
2023;6;2023-06;3460;4752740.233
2023;6;2023-06;3520;12913636.332
2023;6;2023-06;3525;883791.382
2023;6;2023-06;3630;463442.042
2023;6;2023-06;3660;3462955.76
2023;6;2023-06;3740;2651829.015
2023;6;2023-06;3770;10403872.262
2023;6;2023-06;3780;9989622.979
2023;6;2023-06;3810;13824208.612
2023;6;2023-06;3830;16220427.427
2023;6;2023-06;3850;15029884.597
2023;6;2023-06;3865;3144275.099
2023;6;2023-06;3870;2683793.177
2023;6;2023-06;4049;171.032
2023;6;2023-06;4050;14592408.949
2023;6;2023-06;4169;122.0
2023;6;2023-06;4200;15196654.3
2023;6;2023-06;4350;6072324.868
2023;6;2023-06;4400;19965097.91
2023;6;2023-06;4425;17532762.137
2023;6;2023-06;4490;8410880.542
2023;6;2023-06;4500;7307630.371
2023;6;2023-06;4505;8145167.429
2023;6;2023-06;4515;3100082.912
2023;6;2023-06;4520;17833743.504
2023;6;2023-06;4525;3584795.53
2023;6;2023-06;4575;6508568.27
2023;6;2023-06;4600;7184975.319
2023;6;2023-06;4615;3262512.534
2023;6;2023-06;4620;9656167.651
2023;6;2023-06;4625;2219254.809
2023;6;2023-06;4705;14496756.502
2023;6;2023-06;4710;12916014.403
2023;6;2023-06;4715;11613748.841
2023;6;2023-06;4740;10672530.913
2023;6;2023-06;4765;9954928.801
2023;6;2023-06;4780;13299027.655
2023;6;2023-06;4785;10830651.311
2023;6;2023-06;4800;8424557.458
2023;6;2023-06;4830;4598639.128
2023;6;2023-06;4835;15921369.035
2023;6;2023-06;4850;3576208.531
2023;6;2023-06;4870;2273314.021
2023;6;2023-06;5040;779057.626
2023;6;2023-06;5050;2935782.654
2023;6;2023-06;5060;1056973.883
2023;6;2023-06;5085;666061.199
2023;6;2023-06;5100;5621927.251
2023;6;2023-06;5110;1588699.91
2023;6;2023-06;5160;1575371.935
2023;6;2023-06;5230;730072.776
2023;6;2023-06;5300;8457730.574
2023;6;2023-06;5301;15.097
2023;6;2023-06;5340;2924530.77
2023;6;2023-06;5370;4345643.963
2023;6;2023-06;5400;8390797.766
2023;6;2023-06;5450;3221700.863
2023;6;2023-06;5470;1839061.212
2023;6;2023-06;6040;787494.863
2023;6;2023-06;6060;2760015.622
2023;6;2023-06;6090;1048158.52
2023;6;2023-06;6110;770732.845
2023;6;2023-06;6150;2346430.05
2023;6;2023-06;6160;1135036.881
2023;6;2023-06;6185;280690.856
2023;6;2023-06;6200;14147471.812
2023;6;2023-06;6225;1472450.679
2023;6;2023-06;6270;4706428.734
2023;6;2023-06;6285;97017.107
2023;6;2023-06;6290;2533095.708
2023;6;2023-06;6300;13877032.641
2023;6;2023-06;6320;2254113.422
2023;6;2023-06;6360;1380573.766
2023;6;2023-06;6400;1674122.034
2023;6;2023-06;6440;1048248.543
2023;6;2023-06;7040;2121593.294
2023;6;2023-06;7050;5949730.1
2023;6;2023-06;7100;4015698.236
2023;6;2023-06;7200;4457813.427
2023;6;2023-06;7230;407802.788
2023;6;2023-06;7240;845364.412
2023;6;2023-06;7350;5988804.51
2023;6;2023-06;7500;1960749.118
2023;6;2023-06;7555;660994.013
2023;6;2023-06;7565;3452534.628
2023;6;2023-06;7570;7099540.276
2023;6;2023-06;7630;5891884.942
2023;6;2023-06;7645;1339401.241
2023;6;2023-06;7665;602292.79
2023;6;2023-06;7670;1503112.834
2023;6;2023-06;7700;1476070.685
2023;6;2023-06;7750;1382425.924
2023;6;2023-06;7780;29834496.584
2023;6;2023-06;7885;875503.97
2023;6;2023-06;8000;8012246.017
2023;6;2023-06;8005;14245651.944
2023;6;2023-06;8150;2885821.717
2023;6;2023-06;8550;1845395.75
2023;6;2023-06;8800;10553810.751
2023;7;2023-07;1070;14699747.179
2023;7;2023-07;1250;13721232.943
2023;7;2023-07;1675;2737823.82
2023;7;2023-07;1685;4068784.402
2023;7;2023-07;1750;7542653.305
2023;7;2023-07;1800;13279657.277
2023;7;2023-07;1900;6601291.491
2023;7;2023-07;1950;8593032.601
2023;7;2023-07;2005;13064760.029
2023;7;2023-07;2070;9756831.719
2023;7;2023-07;2120;3861722.423
2023;7;2023-07;2125;3639392.158
2023;7;2023-07;2200;6227940.163
2023;7;2023-07;2675;10906976.254
2023;7;2023-07;2725;11207792.862
2023;7;2023-07;2745;8897680.25
2023;7;2023-07;2755;2471848.937
2023;7;2023-07;2770;6201342.147
2023;7;2023-07;2795;3546042.633
2023;7;2023-07;2805;4744336.01
2023;7;2023-07;2810;10762905.181
2023;7;2023-07;2825;11863716.947
2023;7;2023-07;2845;9420169.91
2023;7;2023-07;2855;9093429.163
2023;7;2023-07;2860;7986918.331
2023;7;2023-07;2910;64181767.035
2023;7;2023-07;2955;5813279.287
2023;7;2023-07;2970;8609930.175
2023;7;2023-07;2985;5107921.658
2023;7;2023-07;3030;11056064.419
2023;7;2023-07;3060;17307156.632
2023;7;2023-07;3080;8119497.543
2023;7;2023-07;3100;12648872.799
2023;7;2023-07;3105;8454061.844
2023;7;2023-07;3140;5009864.485
2023;7;2023-07;3320;952409.282
2023;7;2023-07;3330;831316.642
2023;7;2023-07;3400;7221236.046
2023;7;2023-07;3405;1260060.418
2023;7;2023-07;3530;13898096.778
2023;7;2023-07;3550;1423421.568
2023;7;2023-07;3600;2826580.731
2023;7;2023-07;3610;1663145.629
2023;7;2023-07;3620;2477503.533
2023;7;2023-07;3650;1096799.637
2023;7;2023-07;3660;3750347.407
2023;7;2023-07;3680;4161886.998
2023;7;2023-07;3700;17569284.766
2023;7;2023-07;3720;23994038.607
2023;7;2023-07;3730;8548900.216
2023;7;2023-07;3800;46661128.381
2023;7;2023-07;3860;54228234.967
2023;7;2023-07;3870;2824409.523
2023;7;2023-07;3880;14009447.342
2023;7;2023-07;4000;14044030.037
2023;7;2023-07;4050;15006452.139
2023;7;2023-07;4099;10449.137
2023;7;2023-07;4100;15542593.335
2023;7;2023-07;4150;14699129.118
2023;7;2023-07;4349;84.1
2023;7;2023-07;4400;20622548.222
2023;7;2023-07;4430;17832484.977
2023;7;2023-07;4485;18325248.975
2023;7;2023-07;4490;8943917.86
2023;7;2023-07;4495;2916768.331
2023;7;2023-07;4505;8159866.692
2023;7;2023-07;4510;7733627.734
2023;7;2023-07;4525;3889513.253
2023;7;2023-07;4535;16532897.172
2023;7;2023-07;4540;4366982.485
